ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0036294	cellular response to decreased oxygen levels	231	0.5572490667050299	1.7153857970274842	8.446378045837887e-6	7.256846471049051e-4	6.486670157132518e-4	2391	tags=29%, list=12%, signal=26%	AT3G46230/AT1G77120/AT5G54960/AT2G15890/AT1G03220/AT4G34131/AT3G03270/AT2G36460/AT2G36800/AT1G72900/AT3G10020/AT4G30280/AT4G10250/AT5G12020/AT5G12030/AT5G20250/AT5G47060/AT3G25250/AT5G05410/AT5G20230/AT3G05120/AT5G20830/AT2G32210/AT1G76600/AT4G26270/AT1G59860/AT4G32480/AT1G07400/AT5G37670/AT1G74310/AT3G49780/AT1G30040/AT5G66650/AT3G24500/AT2G40140/AT3G23150/AT5G35735/AT5G62520/AT4G24110/AT5G54940/AT2G41430/AT1G76680/AT1G01720/AT5G63130/AT5G59820/AT4G20860/AT1G69890/AT1G73010/AT2G47520/AT2G36220/AT3G02040/AT3G23170/AT5G57510/AT5G20150/AT1G61340/AT1G07135/AT1G32928/AT4G17230/AT3G46080/AT4G33070/AT1G55810/AT5G63790/AT3G08720/AT5G04340/AT5G41080/AT1G27730
GO:0071453	cellular response to oxygen levels	231	0.5572490667050299	1.7153857970274842	8.446378045837887e-6	7.256846471049051e-4	6.486670157132518e-4	2391	tags=29%, list=12%, signal=26%	AT3G46230/AT1G77120/AT5G54960/AT2G15890/AT1G03220/AT4G34131/AT3G03270/AT2G36460/AT2G36800/AT1G72900/AT3G10020/AT4G30280/AT4G10250/AT5G12020/AT5G12030/AT5G20250/AT5G47060/AT3G25250/AT5G05410/AT5G20230/AT3G05120/AT5G20830/AT2G32210/AT1G76600/AT4G26270/AT1G59860/AT4G32480/AT1G07400/AT5G37670/AT1G74310/AT3G49780/AT1G30040/AT5G66650/AT3G24500/AT2G40140/AT3G23150/AT5G35735/AT5G62520/AT4G24110/AT5G54940/AT2G41430/AT1G76680/AT1G01720/AT5G63130/AT5G59820/AT4G20860/AT1G69890/AT1G73010/AT2G47520/AT2G36220/AT3G02040/AT3G23170/AT5G57510/AT5G20150/AT1G61340/AT1G07135/AT1G32928/AT4G17230/AT3G46080/AT4G33070/AT1G55810/AT5G63790/AT3G08720/AT5G04340/AT5G41080/AT1G27730
GO:0000398	mRNA splicing, via spliceosome	221	0.556464269638565	1.7026803117318992	1.2019050547322644e-5	9.87573947859883e-4	8.827617452155063e-4	2308	tags=18%, list=11%, signal=16%	AT2G21660/AT5G63370/AT4G38780/AT1G09140/AT4G03430/AT2G46610/AT1G20920/AT4G39260/AT3G49130/AT5G42820/AT4G35500/AT4G02430/AT2G37340/AT5G13010/AT2G42330/AT2G30000/AT1G51380/AT1G01940/AT3G24730/AT1G14640/AT3G16650/AT4G08580/AT5G27860/AT3G07860/AT1G54380/AT2G18510/AT2G33340/AT1G60900/AT4G25500/AT3G14700/AT1G80060/AT4G36690/AT3G07790/AT1G07350/AT5G45990/AT5G05430/AT1G76300/AT2G43960/AT1G66510
GO:0000375	RNA splicing, via transesterification reactions	248	0.5380790354445284	1.6768023804257484	1.2931375650929603e-5	9.87573947859883e-4	8.827617452155063e-4	3072	tags=22%, list=15%, signal=19%	AT2G21660/AT5G63370/AT4G38780/AT1G09140/AT4G03430/AT2G46610/AT1G20920/AT4G39260/AT3G49130/AT5G46920/AT5G42820/AT4G35500/AT4G02430/AT2G37340/AT5G13010/AT2G42330/AT2G30000/AT1G51380/AT1G01940/AT3G24730/AT1G14640/AT3G16650/AT4G08580/AT1G66345/AT5G27860/AT3G07860/AT1G54380/AT2G18510/AT2G33340/AT1G60900/AT4G25500/AT3G14700/AT1G80060/AT4G36690/AT3G07790/AT1G07350/AT5G45990/AT5G05430/AT1G76300/AT2G43960/AT1G66510/AT1G23400/AT3G22310/AT3G27550/AT4G33370/AT1G03910/AT2G39120/AT4G34140/AT4G01037/AT3G61360/AT3G22330/AT1G55310/AT2G17530/AT2G43370
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	248	0.5380790354445284	1.6768023804257484	1.2931375650929603e-5	9.87573947859883e-4	8.827617452155063e-4	3072	tags=22%, list=15%, signal=19%	AT2G21660/AT5G63370/AT4G38780/AT1G09140/AT4G03430/AT2G46610/AT1G20920/AT4G39260/AT3G49130/AT5G46920/AT5G42820/AT4G35500/AT4G02430/AT2G37340/AT5G13010/AT2G42330/AT2G30000/AT1G51380/AT1G01940/AT3G24730/AT1G14640/AT3G16650/AT4G08580/AT1G66345/AT5G27860/AT3G07860/AT1G54380/AT2G18510/AT2G33340/AT1G60900/AT4G25500/AT3G14700/AT1G80060/AT4G36690/AT3G07790/AT1G07350/AT5G45990/AT5G05430/AT1G76300/AT2G43960/AT1G66510/AT1G23400/AT3G22310/AT3G27550/AT4G33370/AT1G03910/AT2G39120/AT4G34140/AT4G01037/AT3G61360/AT3G22330/AT1G55310/AT2G17530/AT2G43370
GO:0016116	carotenoid metabolic process	37	-0.8503963760965676	-1.8461423415657132	1.7327446781564682e-5	0.0012357233972970652	0.0011045748474486504	1726	tags=49%, list=8%, signal=45%	AT1G63970/AT4G14210/AT3G53130/AT1G57770/AT4G31390/AT4G25700/AT4G19170/AT3G04870/AT2G26670/AT5G57030/AT4G00370/AT5G52570/AT3G11945/AT4G32770/AT3G10230/AT5G61670/AT5G17230/AT5G67030
GO:0015995	chlorophyll biosynthetic process	53	-0.8059218743769588	-1.8305874964357824	1.757584897508358e-5	0.0012357233972970652	0.0011045748474486504	1236	tags=58%, list=6%, signal=55%	AT3G16857/AT3G14110/AT4G27430/AT4G26150/AT5G58250/AT5G54190/AT5G45930/AT4G31920/AT1G63970/AT1G03630/AT5G08280/AT1G10657/AT4G31390/AT2G42810/AT4G14690/AT5G44190/AT5G47110/AT1G08520/AT4G18480/AT4G17600/AT4G15560/AT2G41680/AT1G58290/AT3G59400/AT2G20570/AT2G35260/AT1G74470/AT4G25080/AT3G51820/AT1G44446/AT3G56940
GO:0001666	response to hypoxia	256	0.5399864256927389	1.6858228173474938	1.8577800832303116e-5	0.0012357233972970652	0.0011045748474486504	2391	tags=28%, list=12%, signal=25%	AT3G46230/AT1G77120/AT5G54960/AT2G15890/AT1G03220/AT4G34131/AT3G03270/AT2G36460/AT2G36800/AT1G72900/AT3G10020/AT1G72330/AT4G30280/AT4G10250/AT5G12020/AT5G25110/AT5G12030/AT1G53910/AT5G20250/AT5G47060/AT3G25250/AT5G05410/AT5G20230/AT3G05120/AT5G20830/AT2G32210/AT1G76600/AT4G26270/AT3G14230/AT1G59860/AT4G32480/AT1G07400/AT5G37670/AT1G74310/AT3G49780/AT1G30040/AT5G66650/AT3G24500/AT2G40140/AT3G23150/AT5G35735/AT5G62520/AT4G24110/AT5G54940/AT2G41430/AT1G76680/AT1G01720/AT5G63130/AT5G59820/AT4G20860/AT1G69890/AT1G73010/AT2G47520/AT2G36220/AT3G02040/AT3G23170/AT5G57510/AT5G20150/AT1G61340/AT1G07135/AT1G32928/AT4G17230/AT3G46080/AT4G33070/AT1G55810/AT5G63790/AT3G08720/AT5G04340/AT5G03730/AT5G41080/AT1G27730
GO:0036293	response to decreased oxygen levels	260	0.5236719915043936	1.6312701162990888	1.8441124015235813e-5	0.0012357233972970652	0.0011045748474486504	2391	tags=27%, list=12%, signal=24%	AT3G46230/AT1G77120/AT5G54960/AT2G15890/AT1G03220/AT4G34131/AT3G03270/AT2G36460/AT2G36800/AT1G72900/AT3G10020/AT1G72330/AT4G30280/AT4G10250/AT5G12020/AT5G25110/AT5G12030/AT1G53910/AT5G20250/AT5G47060/AT3G25250/AT5G05410/AT5G20230/AT3G05120/AT5G20830/AT2G32210/AT1G76600/AT4G26270/AT3G14230/AT1G59860/AT4G32480/AT1G07400/AT5G37670/AT1G74310/AT3G49780/AT1G30040/AT5G66650/AT3G24500/AT2G40140/AT3G23150/AT5G35735/AT5G62520/AT4G24110/AT5G54940/AT2G41430/AT1G76680/AT1G01720/AT5G63130/AT5G59820/AT4G20860/AT1G69890/AT1G73010/AT2G47520/AT2G36220/AT3G02040/AT3G23170/AT5G57510/AT5G20150/AT1G61340/AT1G07135/AT1G32928/AT4G17230/AT3G46080/AT4G33070/AT1G55810/AT5G63790/AT3G08720/AT5G04340/AT5G03730/AT5G41080/AT1G27730
GO:0010207	photosystem II assembly	27	-0.8909254947969305	-1.848276337709099	2.166715813114403e-5	0.0013961775020755935	0.0012479997989353025	1468	tags=59%, list=7%, signal=55%	AT1G64150/AT5G23120/AT1G02910/AT1G34000/AT2G20890/AT1G71500/AT5G24120/AT1G79040/AT1G03600/AT3G50820/AT4G35250/AT1G55480/AT5G66570/AT5G02120/AT1G16720/AT4G10340
GO:0033013	tetrapyrrole metabolic process	104	-0.7068987690594531	-1.758627314550748	2.8333393360041732e-5	0.0017704077911638197	0.001582512656249859	1734	tags=35%, list=8%, signal=32%	AT4G31920/AT1G63970/AT1G19670/AT1G69740/AT1G69720/AT1G03630/AT5G08280/AT1G10657/AT4G31390/AT2G42810/AT2G26670/AT4G14690/AT2G20890/AT5G44190/AT2G40490/AT5G47110/AT1G08520/AT5G66190/AT4G18480/AT2G30390/AT4G17600/AT4G32770/AT4G01690/AT4G15560/AT2G41680/AT5G01410/AT1G58290/AT3G59400/AT2G20570/AT2G35260/AT1G74470/AT5G38520/AT4G25080/AT3G51820/AT1G44446/AT3G56940
GO:0009651	response to salt stress	473	0.4509157717415898	1.482556977799353	3.200408076989439e-5	0.0019409533690447716	0.0017349580627890114	1562	tags=17%, list=8%, signal=16%	AT2G21660/AT3G46230/AT1G77120/AT2G19450/AT4G39090/AT5G14800/AT5G24770/AT3G05880/AT5G52300/AT3G50500/AT1G53540/AT2G47770/AT5G46180/AT1G54100/AT1G47510/AT1G74920/AT5G66880/AT5G13330/AT2G29500/AT5G59310/AT5G67480/AT1G10170/AT2G37770/AT4G10250/AT2G23110/AT5G22500/AT5G24030/AT5G12020/AT3G22200/AT5G12030/AT2G47180/AT2G03760/AT2G38340/AT1G08920/AT5G29000/AT4G23600/AT1G05680/AT5G27600/AT2G19310/AT5G62530/AT5G14920/AT3G50940/AT3G51390/AT3G02140/AT2G37760/AT4G21870/AT3G63060/AT2G33380/AT3G60140/AT4G04330/AT4G34710/AT4G32150/AT1G16850/AT3G46930/AT3G05360/AT1G59860/AT5G49450/AT3G23250/AT5G57630/AT1G07400/AT5G37670/AT5G08520/AT2G40140/AT3G48360/AT5G24090/AT3G47950/AT1G08930/AT5G39610/AT1G26440/AT5G62520/AT2G20880/AT5G19330/AT5G52310/AT4G40010/AT1G18630/AT3G19490/AT3G14440/AT1G13930/AT1G43160
GO:0022904	respiratory electron transport chain	47	0.7740165906127456	1.9215113644974764	3.7543696076926306e-5	0.0021781149750669812	0.0019469494723274717	1841	tags=21%, list=9%, signal=19%	ATMG01360/ATMG00160/AT5G25450/ATMG00650/AT3G27380/AT3G10860/AT4G10040/AT1G22840/AT1G52710/AT5G51040
GO:0015994	chlorophyll metabolic process	79	-0.7442345319937043	-1.7997957542391636	3.802722555888037e-5	0.0021781149750669812	0.0019469494723274717	1236	tags=33%, list=6%, signal=31%	AT1G03630/AT5G08280/AT1G10657/AT4G31390/AT2G42810/AT4G14690/AT2G20890/AT5G44190/AT5G47110/AT1G08520/AT4G18480/AT4G17600/AT4G32770/AT4G15560/AT2G41680/AT5G01410/AT1G58290/AT3G59400/AT2G20570/AT2G35260/AT1G74470/AT5G38520/AT4G25080/AT3G51820/AT1G44446/AT3G56940
GO:0051259	protein complex oligomerization	50	0.7649776293385018	1.9136068048137331	4.2570289508423576e-5	0.002372430728820795	0.0021206423023968617	1932	tags=34%, list=9%, signal=31%	AT3G46230/AT1G53540/AT2G29500/AT4G10250/AT5G12020/AT5G12030/AT2G19310/AT4G21870/AT3G28007/AT5G23660/AT3G17880/AT1G59860/AT1G07400/AT5G37670/AT1G73010/AT5G59720/AT1G64660
GO:0070482	response to oxygen levels	261	0.5236146412486639	1.6314172725879226	4.600842847348619e-5	0.0024965626187454875	0.0022315999517195104	2391	tags=27%, list=12%, signal=24%	AT3G46230/AT1G77120/AT5G54960/AT2G15890/AT1G03220/AT4G34131/AT3G03270/AT2G36460/AT2G36800/AT1G72900/AT3G10020/AT1G72330/AT4G30280/AT4G10250/AT5G12020/AT5G25110/AT5G12030/AT1G53910/AT5G20250/AT5G47060/AT3G25250/AT5G05410/AT5G20230/AT3G05120/AT5G20830/AT2G32210/AT1G76600/AT4G26270/AT3G14230/AT1G59860/AT4G32480/AT1G07400/AT5G37670/AT1G74310/AT3G49780/AT1G30040/AT5G66650/AT3G24500/AT2G40140/AT3G23150/AT5G35735/AT5G62520/AT4G24110/AT5G54940/AT2G41430/AT1G76680/AT1G01720/AT5G63130/AT5G59820/AT4G20860/AT1G69890/AT1G73010/AT2G47520/AT2G36220/AT3G02040/AT3G23170/AT5G57510/AT5G20150/AT1G61340/AT1G07135/AT1G32928/AT4G17230/AT3G46080/AT4G33070/AT1G55810/AT5G63790/AT3G08720/AT5G04340/AT5G03730/AT5G41080/AT1G27730
GO:0010196	nonphotochemical quenching	18	-0.9189255874118366	-1.780339104708681	6.258408602933827e-5	0.003226209634812388	0.002883808806246614	561	tags=44%, list=3%, signal=43%	AT1G56500/AT1G74730/AT4G03280/AT4G04850/AT1G44575/AT5G08050/AT4G10340/AT1G15820
GO:1990066	energy quenching	18	-0.9189255874118366	-1.780339104708681	6.258408602933827e-5	0.003226209634812388	0.002883808806246614	561	tags=44%, list=3%, signal=43%	AT1G56500/AT1G74730/AT4G03280/AT4G04850/AT1G44575/AT5G08050/AT4G10340/AT1G15820
GO:0016109	tetraterpenoid biosynthetic process	26	-0.870106489798418	-1.7849630438324546	6.585298551806113e-5	0.0032330680032914773	0.0028899392892763167	1726	tags=54%, list=8%, signal=49%	AT1G63970/AT4G14210/AT3G53130/AT4G31390/AT4G25700/AT3G04870/AT2G26670/AT5G57030/AT5G52570/AT3G11945/AT3G10230/AT5G61670/AT5G17230/AT5G67030
GO:0016117	carotenoid biosynthetic process	26	-0.870106489798418	-1.7849630438324546	6.585298551806113e-5	0.0032330680032914773	0.0028899392892763167	1726	tags=54%, list=8%, signal=49%	AT1G63970/AT4G14210/AT3G53130/AT4G31390/AT4G25700/AT3G04870/AT2G26670/AT5G57030/AT5G52570/AT3G11945/AT3G10230/AT5G61670/AT5G17230/AT5G67030
GO:0007005	mitochondrion organization	118	0.6322434932714767	1.76278904288122	6.901308340564212e-5	0.0033094180926147455	0.0029581862678893355	3568	tags=36%, list=17%, signal=30%	AT4G26670/AT5G09570/AT2G14120/AT4G27585/AT3G27280/AT4G14615/AT5G46920/AT3G03060/AT2G39725/AT1G44890/AT5G60870/AT5G61990/AT1G66345/AT5G67490/AT4G28510/AT1G03860/AT1G76060/AT4G36580/AT5G16420/AT1G06710/AT1G62730/AT5G51040/AT2G29530/AT3G63150/AT5G54100/AT3G25120/AT3G05790/AT5G40660/AT2G40090/AT5G16930/AT2G18330/AT3G62810/AT5G12390/AT5G27760/AT3G03420/AT5G13610/AT5G40770/AT5G22350/AT3G28700/AT2G47690/AT3G62790/AT5G11770/AT3G23990
GO:0071478	cellular response to radiation	111	-0.6892397516192421	-1.7271817685146353	8.205525111358996e-5	0.003845407449914148	0.0034372905430597135	1532	tags=31%, list=7%, signal=29%	AT4G20940/AT3G52740/AT4G08920/AT1G08540/AT1G14320/AT5G49230/AT4G28610/AT2G21970/AT4G38740/AT2G36990/AT2G24790/AT2G42810/AT3G21150/AT2G21320/AT5G58140/AT3G17609/AT2G26670/AT4G14690/AT2G24540/AT2G46790/AT2G05620/AT2G43010/AT1G10470/AT5G43630/AT2G42690/AT4G34190/AT5G24120/AT1G68010/AT1G03600/AT3G59060/AT1G75100/AT1G64860/AT1G07180/AT3G22231
GO:0071482	cellular response to light stimulus	106	-0.6899450847338175	-1.7187332935746231	8.914725880076922e-5	0.004084925503270803	0.003651388307839693	1532	tags=32%, list=7%, signal=30%	AT4G20940/AT3G52740/AT4G08920/AT1G08540/AT1G14320/AT5G49230/AT4G28610/AT2G21970/AT4G38740/AT2G36990/AT2G24790/AT2G42810/AT3G21150/AT2G21320/AT5G58140/AT3G17609/AT2G26670/AT4G14690/AT2G24540/AT2G46790/AT2G05620/AT2G43010/AT1G10470/AT5G43630/AT2G42690/AT4G34190/AT5G24120/AT1G68010/AT1G03600/AT3G59060/AT1G75100/AT1G64860/AT1G07180/AT3G22231
GO:0009645	response to low light intensity stimulus	20	-0.9072595220163315	-1.8007105476798664	9.285902939066033e-5	0.004162506926163948	0.0037207359373694795	650	tags=50%, list=3%, signal=48%	AT3G27690/AT2G43010/AT1G45474/AT3G61470/AT3G59060/AT3G54890/AT1G61520/AT2G05070/AT3G47470/AT2G05100
GO:0006778	porphyrin-containing compound metabolic process	102	-0.7040578614510421	-1.7471280155179465	9.768934573783534e-5	0.004285860232157797	0.0038309976346461295	1734	tags=43%, list=8%, signal=40%	AT3G16857/AT3G14110/AT4G27430/AT1G50170/AT4G26150/AT5G58250/AT3G48730/AT5G54190/AT5G45930/AT4G31920/AT1G63970/AT1G19670/AT1G69740/AT1G69720/AT1G03630/AT5G08280/AT1G10657/AT4G31390/AT2G42810/AT2G26670/AT4G14690/AT2G20890/AT5G44190/AT2G40490/AT5G47110/AT1G08520/AT4G18480/AT2G30390/AT4G17600/AT4G32770/AT4G01690/AT4G15560/AT2G41680/AT5G01410/AT1G58290/AT3G59400/AT2G20570/AT2G35260/AT1G74470/AT5G38520/AT4G25080/AT3G51820/AT1G44446/AT3G56940
GO:0022900	electron transport chain	116	-0.6770549205107114	-1.7007570365589522	1.009545368544595e-4	0.004336838645706156	0.003876565658599969	1419	tags=29%, list=7%, signal=27%	AT5G40810/AT2G45770/AT1G32550/AT1G10960/AT4G23890/AT1G70760/AT4G31390/AT5G49740/AT1G14150/AT4G30950/AT2G05620/AT5G66190/AT3G15850/AT2G30950/AT1G60950/AT2G01590/AT1G55670/AT4G09650/AT4G04640/AT5G42270/AT1G67740/AT4G03280/AT4G01050/AT1G15980/AT4G21280/AT1G64770/AT3G50820/AT1G08380/AT3G54050/AT4G05180/AT4G22890/AT5G66570/AT5G64040/AT2G46820
GO:0008610	lipid biosynthetic process	480	-0.5267711875501021	-1.4767445509054367	1.2525358868969484e-4	0.0052708755077173625	0.004711472261990455	2265	tags=23%, list=11%, signal=21%	AT4G31780/AT1G62640/AT5G16390/AT4G13830/AT5G35460/AT3G52310/AT4G08850/AT1G36160/AT1G54630/AT1G52670/AT3G23480/AT5G65410/AT1G64400/AT1G48300/AT1G51500/AT5G10480/AT1G66430/AT1G68530/AT4G23850/AT1G79750/AT1G20330/AT3G56040/AT5G42650/AT1G50430/AT3G21080/AT2G22230/AT2G29980/AT4G10030/AT1G63970/AT1G06080/AT4G36810/AT4G37760/AT4G27030/AT1G01120/AT1G03055/AT4G14210/AT3G53130/AT1G15550/AT3G25585/AT3G02870/AT2G32720/AT5G62130/AT5G52920/AT1G54580/AT2G05990/AT1G49430/AT2G45970/AT5G05690/AT3G12780/AT1G56190/AT3G09920/AT5G13640/AT3G60620/AT4G13050/AT5G49460/AT2G32440/AT5G35360/AT2G47240/AT1G19640/AT3G56130/AT1G30120/AT3G23840/AT2G30200/AT4G31390/AT4G25700/AT3G26744/AT2G07050/AT4G34650/AT1G10900/AT2G43710/AT3G04870/AT2G26670/AT1G74960/AT2G38040/AT5G58770/AT3G06650/AT4G22305/AT1G32200/AT4G03560/AT5G57030/AT1G24360/AT1G06360/AT4G13840/AT3G11170/AT1G66960/AT5G62790/AT5G52570/AT4G25050/AT3G11670/AT4G30950/AT5G47110/AT2G38995/AT1G31190/AT3G15850/AT1G32440/AT4G34350/AT5G63380/AT3G11945/AT4G17600/AT5G05580/AT4G15560/AT1G78510/AT3G10230/AT5G64940/AT5G61670/AT1G73600/AT5G17230/AT4G39800/AT3G22231/AT1G17050/AT5G67030
GO:0009853	photorespiration	42	-0.7982225102814557	-1.7684493080894044	1.827432318506923e-4	0.007536330881522551	0.0067364926099065725	803	tags=21%, list=4%, signal=21%	AT2G35370/AT5G04140/AT1G80380/AT4G37930/AT1G70580/AT1G68010/AT2G13360/AT1G23310/AT5G09660
GO:0016051	carbohydrate biosynthetic process	282	-0.5662625557851375	-1.5374139925669539	1.9188945383289278e-4	0.007758353996145586	0.006934952191153669	1505	tags=15%, list=7%, signal=14%	AT5G48300/AT3G02870/AT1G43670/AT3G62820/AT4G24620/AT1G05850/AT1G42430/AT3G12780/AT1G56190/AT1G05570/AT3G16000/AT2G14750/AT5G62220/AT5G28840/AT4G12720/AT5G60950/AT4G32190/AT2G39770/AT1G13440/AT4G39770/AT1G78580/AT5G09870/AT5G65140/AT1G11720/AT1G15690/AT5G40390/AT1G42970/AT2G32540/AT3G62410/AT4G26530/AT3G55800/AT2G41680/AT4G38970/AT3G04790/AT3G54050/AT5G19220/AT3G26650/AT4G26850/AT2G21330/AT4G10120/AT2G41090
GO:0009668	plastid membrane organization	55	-0.7617083231139952	-1.7522989944750675	2.234895070659919e-4	0.008862218530193755	0.007921662487298621	2026	tags=38%, list=10%, signal=35%	AT4G31780/AT1G32070/AT1G03160/AT3G10670/AT2G45770/AT3G12780/AT1G56190/AT1G32500/AT4G31390/AT2G07050/AT5G12130/AT2G01110/AT2G20890/AT5G58770/AT1G35680/AT2G30950/AT1G65260/AT1G74730/AT2G28800/AT1G44575/AT5G08050
GO:0009639	response to red or far red light	235	-0.5873710768902886	-1.5607470408562074	2.7652757710972713e-4	0.010758488000004857	0.009616678997400839	2491	tags=26%, list=12%, signal=23%	AT5G11170/AT2G39940/AT1G78370/AT2G46370/AT4G31500/AT3G48100/AT3G57290/AT4G34550/AT4G26150/AT2G02950/AT1G53090/AT5G48150/AT4G28860/AT2G37640/AT5G54190/AT1G79600/AT2G46340/AT4G18130/AT3G08010/AT2G01570/AT1G15550/AT4G08920/AT2G35940/AT1G08540/AT5G49230/AT5G23040/AT4G38740/AT3G54720/AT3G59780/AT2G24790/AT4G31390/AT2G32950/AT2G42810/AT3G21150/AT2G21320/AT3G17609/AT2G26670/AT4G14690/AT3G27690/AT2G24540/AT2G46790/AT2G21650/AT5G44110/AT2G43010/AT1G10470/AT3G18780/AT5G61270/AT1G10370/AT2G31380/AT3G17040/AT4G38960/AT5G24120/AT1G06040/AT5G61670/AT4G27310/AT3G15354/AT3G59060/AT5G23060/AT1G73870/AT2G05070/AT5G67030/AT2G05100
GO:0030091	protein repair	16	-0.9134372388656183	-1.731284306156635	3.02476522859197e-4	0.011550122039549337	0.01032429613111996	1256	tags=69%, list=6%, signal=65%	AT5G39830/AT2G47940/AT1G53670/AT2G30950/AT3G27925/AT4G02530/AT1G54780/AT1G75690/AT1G50250/AT1G03600/AT1G55480
GO:0018193	peptidyl-amino acid modification	78	-0.7091335159185894	-1.7119559018488455	3.1889994997046604e-4	0.011762964239317945	0.010514549177112522	2130	tags=29%, list=10%, signal=27%	AT5G35100/AT1G53240/AT1G32070/AT5G10480/AT2G21470/AT2G06025/AT4G19985/AT1G02560/AT3G23310/AT3G12780/AT1G74070/AT1G26220/AT1G75820/AT3G04480/AT1G72030/AT3G62030/AT3G62410/AT1G09340/AT4G21280/AT4G20360/AT1G32060/AT4G05180/AT3G26650
GO:1905156	negative regulation of photosynthesis	14	-0.9263682260843984	-1.7050044486594733	3.1945974655761636e-4	0.011762964239317945	0.010514549177112522	429	tags=57%, list=2%, signal=56%	AT4G30950/AT3G15850/AT2G30950/AT3G62410/AT5G42270/AT1G67740/AT3G50820/AT5G66570
GO:0009640	photomorphogenesis	106	-0.6652602347789496	-1.6572404669669896	3.354965705620454e-4	0.012136735587700658	0.010848651801553859	2912	tags=33%, list=14%, signal=28%	AT4G00050/AT5G15160/AT4G37470/AT1G08970/AT1G14290/AT5G11170/AT2G46370/AT3G57290/AT4G34550/AT1G53090/AT5G48150/AT4G28860/AT5G54190/AT2G46340/AT3G08010/AT4G08920/AT5G23040/AT4G38740/AT3G54720/AT3G59780/AT2G24790/AT2G32950/AT3G21150/AT2G21320/AT3G17609/AT2G43010/AT5G61270/AT1G10370/AT2G31380/AT4G38960/AT1G06040/AT5G61670/AT4G27310/AT3G15354/AT5G23060
GO:0009769	photosynthesis, light harvesting in photosystem II	10	-0.9426386108871557	-1.6541831546631998	3.808594714252566e-4	0.01354021086342895	0.01210317485418556	650	tags=60%, list=3%, signal=58%	AT2G34430/AT3G27690/AT2G34420/AT5G54270/AT2G05070/AT2G05100
GO:0072655	establishment of protein localization to mitochondrion	55	0.7057961854849014	1.764835841788347	4.34941287591586e-4	0.015200565100823392	0.013587314049487856	2185	tags=31%, list=11%, signal=28%	AT4G26670/AT1G50400/AT5G55200/AT5G27280/AT1G20350/AT1G64220/AT1G17530/AT5G09420/AT1G44890/AT2G36540/AT2G29530/AT3G23170/AT3G59280/AT5G61880/AT3G25120/AT4G26780/AT1G72750
GO:0009773	photosynthetic electron transport in photosystem I	17	-0.8929478871412696	-1.7099207326088823	4.423054830501472e-4	0.015200565100823392	0.013587314049487856	418	tags=65%, list=2%, signal=63%	AT1G70760/AT2G05620/AT2G01590/AT1G55670/AT4G09650/AT1G15980/AT1G64770/AT3G54050/AT4G22890/AT5G64040/AT2G46820
GO:0042773	ATP synthesis coupled electron transport	43	0.7344356680000681	1.792271927758945	4.497379375187069e-4	0.01520261683874711	0.013589148034430641	1841	tags=21%, list=9%, signal=19%	ATMG00160/AT5G25450/ATMG00650/AT3G27380/AT3G10860/AT4G10040/AT1G22840/AT1G52710/AT5G51040
GO:0008299	isoprenoid biosynthetic process	129	-0.6446439663493256	-1.632189349784767	4.69301296702188e-4	0.01560805280322438	0.01395155467785282	1726	tags=22%, list=8%, signal=21%	AT1G63970/AT4G36810/AT1G03055/AT4G14210/AT3G53130/AT1G15550/AT2G32440/AT4G31390/AT4G25700/AT3G26744/AT2G07050/AT3G04870/AT2G26670/AT5G58770/AT5G57030/AT1G66960/AT5G62790/AT5G52570/AT5G47110/AT4G34350/AT3G11945/AT4G17600/AT4G15560/AT1G78510/AT3G10230/AT5G61670/AT5G17230/AT1G17050/AT5G67030
GO:0010206	photosystem II repair	13	-0.9288491809069854	-1.6862753671653836	5.241726549878738e-4	0.017156254199761835	0.015335443924540802	1256	tags=77%, list=6%, signal=72%	AT5G39830/AT2G47940/AT2G30950/AT3G27925/AT4G02530/AT1G54780/AT1G75690/AT1G50250/AT1G03600/AT1G55480
GO:0042542	response to hydrogen peroxide	76	0.6491006143824215	1.715460363610349	5.394807881504035e-4	0.017381396643220814	0.01553669177716047	1478	tags=34%, list=7%, signal=32%	AT3G46230/AT1G77120/AT1G04580/AT1G53540/AT1G20620/AT2G29500/AT1G22770/AT5G67480/AT2G41730/AT4G10250/AT2G18170/AT1G20630/AT5G12020/AT5G12030/AT1G75270/AT1G05680/AT2G19310/AT4G21870/AT5G05410/AT3G17790/AT1G59860/AT1G07400/AT5G37670/AT3G48360/AT5G39610/AT1G19570
