ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0009639	response to red or far red light	235	-0.5213078223922684	-1.486661459387933	9.103479809383884e-4	0.01618222014392204	0.014018698036773547	2089	tags=21%, list=10%, signal=19%	AT3G28860/AT4G31500/AT1G14920/AT3G08010/AT2G32950/AT4G38860/AT2G46790/AT4G08920/AT2G20180/AT4G26150/AT1G53380/AT4G34760/AT4G14690/AT1G08540/AT2G37640/AT1G10370/AT2G42810/AT1G14290/AT5G49230/AT3G54720/AT5G44110/AT3G17609/AT3G27690/AT5G58960/AT2G02950/AT2G31380/AT2G01570/AT3G15354/AT2G21650/AT4G38960/AT2G21320/AT1G78370/AT5G63310/AT1G06040/AT5G61670/AT2G24790/AT4G38740/AT3G17040/AT2G43010/AT5G61270/AT4G27310/AT1G10470/AT3G59780/AT5G67030/AT3G18780/AT3G59060/AT1G73870/AT5G23060/AT2G05100/AT2G05070
GO:0090114	COPII-coated vesicle budding	21	0.8015439177864765	1.7038677968397624	9.871852436232121e-4	0.017398085233769775	0.015072005024098882	1927	tags=38%, list=9%, signal=35%	AT1G18830/AT3G44340/AT2G01470/AT2G23810/AT1G09180/AT3G07100/AT1G05520/AT5G43670
GO:0009769	photosynthesis, light harvesting in photosystem II	10	-0.9150059470862364	-1.623083531991848	0.0010533162257723874	0.018251580315484562	0.015811389961395323	81	tags=60%, list=0%, signal=60%	AT2G34430/AT3G27690/AT2G34420/AT5G54270/AT2G05100/AT2G05070
GO:0015980	energy derivation by oxidation of organic compounds	195	0.47448644123290984	1.441389823900445	0.0010520628311754207	0.018251580315484562	0.015811389961395323	3258	tags=35%, list=16%, signal=30%	AT1G77120/ATMG01360/ATMG00160/AT2G42790/AT3G27380/AT3G22370/AT3G58750/AT5G25450/AT3G45300/AT5G47810/AT4G26270/AT1G32350/AT4G10040/AT2G05710/AT2G41730/ATMG00650/AT5G66760/AT5G43330/AT3G10020/AT5G51040/AT5G65750/AT2G36460/AT1G22840/AT3G10860/AT5G56350/AT2G44350/ATMG00070/AT5G40650/AT5G61580/AT3G46970/AT5G11770/AT2G36220/AT2G36530/AT5G67490/AT3G62770/AT1G79550/AT5G51060/AT5G61500/AT5G03290/AT1G78050/AT2G43400/AT3G52990/AT4G35260/AT3G55410/AT4G37120/AT5G13440/AT5G37510/AT1G05575/AT4G39210/AT3G15840/AT4G36400/AT4G30510/AT3G27620/AT3G27240/AT2G01140/AT5G08680/AT2G46505/AT4G37830/AT4G32470/AT4G17650/AT2G40810/AT1G33055/AT2G47510/AT2G21590/AT1G16300/AT3G49160/AT4G35830/AT1G07030/AT5G50210
GO:0016116	carotenoid metabolic process	37	-0.746251776568451	-1.6787098850644215	0.0010854841188763843	0.018652235442692535	0.01615847850643179	4048	tags=70%, list=20%, signal=57%	AT1G06820/AT4G31390/AT2G48120/AT1G10670/AT2G26170/AT3G04870/AT2G26670/AT2G21860/AT3G63520/AT1G28100/AT4G14210/AT1G67080/AT1G63970/AT5G52570/AT1G31800/AT1G57770/AT3G03710/AT4G19170/AT3G53130/AT5G61670/AT4G00370/AT5G57030/AT3G11945/AT3G10230/AT5G17230/AT5G67030
GO:0015868	purine ribonucleotide transport	14	0.8560003112998322	1.6671147080219741	0.0010981564631603903	0.018714038239972933	0.016212018425256044	830	tags=29%, list=4%, signal=27%	AT5G13490/AT5G27520/AT4G23010/AT3G05290
GO:0033108	mitochondrial respiratory chain complex assembly	44	0.7019133160354328	1.7399045182207853	0.001168707175857834	0.019592473143242715	0.016973008792732086	2724	tags=34%, list=13%, signal=30%	AT5G51040/AT4G27585/AT2G39725/AT4G14615/AT5G27760/AT5G11770/AT1G76060/AT5G67490/AT5G40660/AT1G62730/AT1G66345/AT3G62810/AT3G60150/AT3G62790/AT5G60870
GO:0007017	microtubule-based process	225	-0.530277030792796	-1.502882079115795	0.0011671938584046576	0.019592473143242715	0.016973008792732086	4657	tags=42%, list=23%, signal=33%	AT2G34560/AT3G44050/AT3G10220/AT1G72250/AT3G53760/AT1G23790/AT3G12200/AT1G64740/AT1G75780/AT5G01840/AT1G80350/AT1G20060/AT2G41350/AT4G21820/AT5G27550/AT5G05620/AT5G17620/AT5G27950/AT3G60840/AT2G07340/AT5G67270/AT2G22610/AT5G08390/AT4G27360/AT5G44340/AT5G55230/AT4G16340/AT1G14690/AT3G16060/AT3G02180/AT4G27180/AT3G06030/AT3G49650/AT3G19050/AT3G58650/AT5G19780/AT1G01950/AT4G05190/AT1G04820/AT2G20190/AT1G20010/AT4G14330/AT5G23910/AT1G49890/AT3G23670/AT1G03780/AT5G66310/AT5G19770/AT3G55005/AT5G23860/AT5G60930/AT3G20150/AT1G18370/AT4G15830/AT2G03680/AT4G21270/AT5G15600/AT5G54670/AT4G14960/AT2G47500/AT3G51150/AT5G49720/AT4G09550/AT1G20090/AT3G23090/AT2G28620/AT5G62700/AT3G43610/AT2G22125/AT2G36200/AT1G19835/AT1G80260/AT5G62690/AT4G18570/AT5G47820/AT3G19570/AT1G12430/AT3G45850/AT4G32330/AT5G26910/AT1G50010/AT4G35020/AT4G15930/AT5G20110/AT5G64740/AT5G12250/AT4G26760/AT2G01910/AT5G10470/AT2G25480/AT2G29550/AT3G49260/AT3G50240/AT4G38950
GO:0016197	endosomal transport	82	0.6014992615882783	1.6659376867327051	0.001188639052125518	0.019607789803862543	0.01698627765437477	4762	tags=45%, list=23%, signal=35%	AT5G18525/AT5G63880/AT1G15130/AT2G17790/AT4G29950/AT4G26750/AT5G63640/AT1G75850/AT5G04850/AT1G73030/AT1G34220/AT2G38410/AT3G10640/AT2G19240/AT4G16144/AT3G47810/AT1G20760/AT1G06210/AT5G01760/AT1G13980/AT1G21630/AT1G21380/AT5G64990/AT5G01430/AT3G20290/AT2G27900/AT5G28350/AT1G48790/AT1G50500/AT2G06530/AT1G36980/AT4G29160/AT5G04920/AT2G20790/AT3G61480/AT2G30330/AT5G16880
GO:0010256	endomembrane system organization	113	0.5622599330231177	1.59665191304983	0.0011884588284191023	0.019607789803862543	0.01698627765437477	4179	tags=30%, list=20%, signal=24%	AT1G18830/AT1G15130/AT3G19260/AT3G02360/AT1G12470/AT4G10590/AT3G14270/AT3G21520/AT4G04910/AT4G14950/AT3G07100/AT1G08820/AT1G48760/AT1G21790/AT2G19950/AT1G20110/AT5G04220/AT1G31780/AT4G11220/AT5G47480/AT4G22150/AT4G33240/AT3G61570/AT4G11150/AT5G61230/AT1G78900/AT1G14010/AT1G09580/AT5G45160/AT3G22845/AT5G51430/AT1G50500/AT2G46180/AT4G02195
GO:0017148	negative regulation of translation	30	-0.7717093019298462	-1.6759713970338537	0.001330593172069838	0.0217752628635556	0.018863965020906558	2776	tags=47%, list=13%, signal=40%	AT3G20390/AT3G07110/AT5G48760/AT3G24830/AT3G12930/AT5G24490/AT1G18080/AT2G45810/AT1G48630/AT5G02160/AT3G18130/AT3G02830/AT1G78630/AT1G20340
GO:0009083	branched-chain amino acid catabolic process	22	0.8021715104153585	1.7218653274447413	0.0014250325159401033	0.02313714210920073	0.020043764438875716	2125	tags=50%, list=10%, signal=45%	AT1G55510/AT3G45300/AT3G13450/AT1G03090/AT1G21400/AT4G20930/AT2G14170/AT5G43430/AT4G34030/AT2G43400/AT5G65940
GO:0042181	ketone biosynthetic process	35	-0.7584246212796799	-1.686299896661114	0.0014941037784395562	0.024069078055799727	0.020851102894834925	1982	tags=37%, list=10%, signal=34%	AT5G13930/AT5G08740/AT5G09820/AT1G60600/AT1G68890/AT1G78510/AT3G63410/AT3G11945/AT1G60550/AT1G32220/AT3G10230/AT1G30520/AT1G17050
GO:0010498	proteasomal protein catabolic process	254	0.4541076238358981	1.4216629829033365	0.0015341668126224006	0.024522883469979766	0.021244235667239608	5468	tags=40%, list=27%, signal=30%	AT1G77000/AT5G58290/AT3G53230/AT1G19310/AT4G03510/AT4G22820/AT4G15420/AT4G02740/AT4G19700/AT5G20000/AT3G53970/AT2G36630/AT5G03340/AT1G21410/AT5G25350/AT5G01720/AT5G62540/AT2G22690/AT4G29040/AT2G02760/AT4G32670/AT1G04810/AT3G24760/AT3G24800/AT1G18260/AT5G09630/AT4G24390/AT4G34100/AT3G11270/AT2G25740/AT4G04180/AT3G50080/AT3G11240/AT5G65000/AT5G40580/AT3G05870/AT4G24820/AT5G25270/AT5G23540/AT3G54130/AT4G17410/AT4G22150/AT4G12040/AT5G05700/AT4G30940/AT5G50430/AT2G05840/AT4G14220/AT3G27430/AT2G29070/AT3G09840/AT1G21760/AT4G38630/AT1G20140/AT4G14800/AT4G28470/AT1G09100/AT4G04860/AT3G22630/AT2G06040/AT5G02880/AT1G50670/AT4G09300/AT3G55070/AT1G27840/AT5G04010/AT1G51710/AT1G51350/AT5G42220/AT2G33000/AT2G20580/AT5G35080/AT1G53850/AT3G48150/AT4G03360/AT5G49930/AT4G15475/AT3G51770/AT1G51590/AT4G34040/AT5G42790/AT5G43190/AT1G53750/AT5G58410/AT3G28330/AT5G15400/AT1G14570/AT2G18290/AT4G24210/AT5G66810/AT2G44410/AT5G41560/AT4G33160/AT5G02310/AT1G26830/AT3G18860/AT1G64520/AT2G27020/AT1G11540/AT1G56450/AT5G05560/AT4G15410
GO:0072655	establishment of protein localization to mitochondrion	55	0.6528800916048235	1.6705864426385029	0.0016102853624883893	0.02554160321116199	0.02212675514285665	2795	tags=27%, list=14%, signal=24%	AT1G17530/AT5G27280/AT1G20350/AT5G55200/AT3G59280/AT4G26670/AT1G50400/AT1G44890/AT5G40930/AT5G03030/AT5G09420/AT3G25120/AT5G61880/AT2G37410/AT3G23170
GO:0042537	benzene-containing compound metabolic process	62	0.6334048062332651	1.6791575084425667	0.0016452545799227778	0.02589706063970052	0.022434688807785888	1490	tags=24%, list=7%, signal=23%	AT1G05560/AT2G33150/AT1G10170/AT5G10300/AT4G34180/AT2G43820/AT5G54080/AT2G02390/AT1G02860/AT4G16690/AT4G35220/AT4G37150/AT3G10870/AT3G55840/AT2G18750
GO:0042180	ketone metabolic process	102	-0.6080149956674205	-1.576863542745823	0.0017364714208064698	0.02712578840684046	0.023499138764821206	1982	tags=24%, list=10%, signal=21%	AT5G13930/AT5G06580/AT5G08740/AT1G74910/AT4G03560/AT5G09820/AT5G65410/AT3G52430/AT1G67280/AT3G03710/AT1G60600/AT1G68890/AT1G78510/AT1G05850/AT3G56130/AT3G63410/AT3G11945/AT1G60550/AT1G32220/AT3G10230/AT1G30520/AT1G17050/AT5G09660/AT2G41090
GO:0090110	COPII-coated vesicle cargo loading	13	0.8641965939924554	1.6414986411110615	0.001839701112950614	0.028522283420332074	0.024708925909593917	1927	tags=46%, list=9%, signal=42%	AT1G18830/AT3G44340/AT2G23810/AT3G07100/AT1G05520/AT5G43670
GO:0000422	autophagy of mitochondrion	30	0.7430562774976739	1.680044712675797	0.0019081224181996099	0.029362301689011907	0.025436635849840832	3617	tags=60%, list=18%, signal=50%	AT3G06420/AT2G05630/AT4G21980/AT2G31260/AT3G49590/AT4G04620/AT4G30790/AT5G17290/AT3G62770/AT1G04140/AT5G61500/AT5G45900/AT3G59950/AT4G30510/AT3G15580/AT2G40810/AT5G43930/AT3G18770
GO:1905156	negative regulation of photosynthesis	14	-0.8719907001552385	-1.650797208420761	0.001936994292563136	0.02958579430566805	0.025630248066118064	464	tags=57%, list=2%, signal=56%	AT2G30950/AT5G42270/AT4G30950/AT3G15850/AT3G62410/AT1G67740/AT3G50820/AT5G66570
GO:0016050	vesicle organization	107	0.5533629264460499	1.5717866071396078	0.0019913079945637507	0.030191743270518046	0.026155183179370625	4179	tags=34%, list=20%, signal=27%	AT1G18830/AT5G63880/AT5G46860/AT1G15130/AT3G44340/AT2G01470/AT2G23810/AT1G12470/AT4G10590/AT3G61450/AT5G04850/AT1G09180/AT3G07100/AT1G05520/AT3G10640/AT1G48760/AT1G03050/AT1G77890/AT1G59820/AT5G43670/AT1G20110/AT2G36900/AT1G26670/AT5G35200/AT4G36630/AT2G01600/AT4G02080/AT3G62560/AT1G16240/AT1G68110/AT1G24460/AT2G01920/AT2G45200/AT5G58060/AT5G16830/AT4G02195
GO:0031425	chloroplast RNA processing	30	-0.7621552009609387	-1.6552221331488395	0.002086910549114407	0.03141028870272925	0.027210812154031108	3013	tags=40%, list=15%, signal=34%	AT5G66520/AT2G04270/AT1G30610/AT4G16390/AT3G18110/AT3G52380/AT5G42310/AT3G03710/AT2G35130/AT4G34830/AT5G08720/AT5G13650
GO:0006006	glucose metabolic process	47	-0.7089618434455033	-1.6626854122863115	0.002200873635064251	0.032885517648568736	0.02848880670254793	524	tags=26%, list=3%, signal=25%	AT1G56190/AT5G35790/AT3G12780/AT4G26850/AT1G42970/AT3G55800/AT4G26530/AT4G38970/AT1G12900/AT3G26650/AT3G54050/AT2G21330
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	92	0.5829604948526934	1.6276729090573152	0.0022283373520209523	0.033056342588972686	0.028636792778338176	4091	tags=34%, list=20%, signal=27%	AT1G18830/AT3G44340/AT2G01470/AT2G23810/AT1G09180/AT3G07100/AT1G05520/AT5G17190/AT5G12210/AT5G43670/AT2G32900/AT3G17780/AT3G27530/AT3G15980/AT2G18840/AT3G61570/AT2G34840/AT4G02080/AT3G62560/AT4G30260/AT1G14010/AT1G09580/AT5G42570/AT1G08400/AT3G22845/AT3G47700/AT2G45200/AT5G01430/AT1G62020/AT5G58060/AT2G46180
GO:0042274	ribosomal small subunit biogenesis	79	-0.6352606117138108	-1.5864329879017152	0.002277610856293222	0.033545954183404454	0.029060944534809004	3358	tags=35%, list=16%, signal=30%	AT2G09990/AT1G22270/AT1G67440/AT5G27990/AT5G43720/AT1G48830/AT5G15200/AT3G51270/AT3G52580/AT5G27700/AT5G15520/AT3G02080/AT5G18380/AT3G49990/AT5G66470/AT5G20290/AT3G53890/AT1G10490/AT5G47930/AT5G61170/AT2G36160/AT1G72370/AT5G64140/AT3G02560/AT3G61110/AT3G11510/AT2G32060/AT5G16130
GO:0045324	late endosome to vacuole transport	48	0.6557436410202121	1.6437872792368922	0.002427055143553551	0.03549352982983987	0.030748134218815795	4762	tags=54%, list=23%, signal=42%	AT5G63880/AT5G46860/AT1G15130/AT4G26750/AT5G63640/AT5G04850/AT1G73030/AT4G29380/AT2G38410/AT3G10640/AT4G19640/AT4G16144/AT2G28390/AT1G06210/AT1G24560/AT5G01760/AT1G21380/AT1G48790/AT5G16830/AT3G19770/AT2G06530/AT1G36980/AT4G29160/AT5G04920/AT2G30330/AT5G16880
GO:0007034	vacuolar transport	107	0.5454876822946052	1.5494175565696795	0.0024456942345589547	0.03551423599760961	0.030766072024066317	4519	tags=41%, list=22%, signal=32%	AT4G24690/AT3G52850/AT4G17140/AT5G18525/AT5G63880/AT5G46860/AT1G15130/AT4G20110/AT4G26750/AT5G63640/AT5G04850/AT1G73030/AT4G29380/AT2G38410/AT3G10640/AT1G48760/AT2G45980/AT4G19640/AT1G26670/AT4G16144/AT3G53720/AT2G28390/AT5G13860/AT5G06140/AT3G47810/AT1G06210/AT5G45130/AT1G24560/AT3G47700/AT1G10290/AT5G01760/AT1G24460/AT1G21380/AT1G48790/AT1G09070/AT5G16830/AT4G02195/AT3G19770/AT3G12400/AT2G06530/AT3G53120/AT1G36980/AT4G29160/AT5G04920
GO:0006862	nucleotide transport	19	0.8131372440414014	1.69672526037357	0.0025844669745484117	0.037122205952940183	0.03215906044317703	830	tags=21%, list=4%, signal=20%	AT5G13490/AT5G27520/AT4G23010/AT3G05290
GO:0017014	protein nitrosylation	16	-0.8468403347090301	-1.6388978307239368	0.002610436403092302	0.037122205952940183	0.03215906044317703	413	tags=56%, list=2%, signal=55%	AT1G53240/AT3G52960/AT3G12780/AT1G32060/AT1G09340/AT3G26650/AT4G05180/AT4G20360/AT4G21280
GO:0018119	peptidyl-cysteine S-nitrosylation	16	-0.8468403347090301	-1.6388978307239368	0.002610436403092302	0.037122205952940183	0.03215906044317703	413	tags=56%, list=2%, signal=55%	AT1G53240/AT3G52960/AT3G12780/AT1G32060/AT1G09340/AT3G26650/AT4G05180/AT4G20360/AT4G21280
GO:0043562	cellular response to nitrogen levels	41	0.6680494094909917	1.6361768764666662	0.002853886558119608	0.04030626084138789	0.03491741520640934	1887	tags=39%, list=9%, signal=36%	AT1G54570/AT1G20630/AT1G20620/AT3G05630/AT3G06420/AT2G05630/AT3G17810/AT4G21980/AT3G26840/AT5G26880/AT4G04620/AT5G17290/AT2G42280/AT3G08860/AT5G45900/AT5G27420
GO:0009408	response to heat	276	0.4349014138554427	1.3671555221184069	0.0029081339212971373	0.04079300779397753	0.035339085316442836	2766	tags=26%, list=13%, signal=23%	AT3G46230/AT2G28840/AT1G58340/AT1G56300/AT3G53990/AT1G68820/AT1G77000/AT5G14800/AT4G26080/AT2G38340/AT1G79440/AT1G53540/AT4G12400/AT1G15380/AT4G28140/AT1G20440/AT3G11020/AT1G16030/AT3G10800/AT5G05410/AT1G06460/AT5G57050/AT1G16540/AT3G08970/AT2G31260/AT3G08720/AT2G20880/AT5G59820/AT2G29500/AT5G12030/AT4G10250/AT4G17230/AT4G21320/AT1G43160/AT2G32120/AT2G46240/AT4G29040/AT2G40340/AT1G28520/AT3G17880/AT2G33590/AT1G79550/AT2G47180/AT5G03720/AT5G12020/AT2G30250/AT5G09590/AT3G07030/AT4G29770/AT3G12580/AT3G02990/AT5G52640/AT2G19310/AT1G11660/AT2G38470/AT1G13930/AT3G24500/AT5G66080/AT3G61190/AT3G22830/AT1G07400/AT3G15840/AT1G01940/AT5G18340/AT5G48570/AT5G51740/AT1G11270/AT4G18880/AT5G59720/AT5G07100/AT4G04950
GO:0098754	detoxification	138	0.5047883147283776	1.4680079800088472	0.0029915079492779675	0.041678982374399785	0.03610660732521131	1766	tags=19%, list=9%, signal=17%	AT1G77120/AT1G58340/AT4G11600/AT1G20630/AT1G78380/AT2G29490/AT3G48170/AT2G36800/AT1G63440/AT2G02390/AT3G21690/AT1G74920/AT1G66760/AT2G29420/AT3G44300/AT2G29480/AT2G29470/AT1G75270/AT1G69930/AT2G29460/AT5G52050/AT1G08830/AT5G22300/AT3G10850/AT5G64120/AT1G71140
GO:0030388	fructose 1,6-bisphosphate metabolic process	12	-0.8763845713557439	-1.6069151238024815	0.0030315779839993015	0.0419537839127957	0.036344668589521824	108	tags=67%, list=1%, signal=66%	AT5G64380/AT1G43670/AT4G26520/AT3G55800/AT4G26530/AT4G38970/AT3G54050/AT2G21330
GO:0009060	aerobic respiration	157	0.4837621823015057	1.4342813185951573	0.0030903791891522363	0.0424824125868794	0.03680262094029013	2253	tags=25%, list=11%, signal=22%	ATMG01360/ATMG00160/AT2G42790/AT3G27380/AT3G22370/AT3G58750/AT5G25450/AT3G45300/AT5G47810/AT4G26270/AT1G32350/AT4G10040/AT2G05710/ATMG00650/AT5G66760/AT5G43330/AT5G51040/AT5G65750/AT2G36460/AT1G22840/AT3G10860/AT5G56350/AT2G44350/AT5G40650/AT5G61580/AT5G11770/AT2G36530/AT5G67490/AT1G79550/AT5G51060/AT5G03290/AT1G78050/AT2G43400/AT3G52990/AT4G35260/AT3G55410/AT4G37120/AT5G13440/AT5G37510
GO:0009749	response to glucose	68	0.6108489894822956	1.6422210342312311	0.0031827854015125906	0.04317699669683527	0.03740434090281763	1718	tags=22%, list=8%, signal=20%	AT1G28330/AT2G19450/AT5G20830/AT4G24400/AT5G49450/AT1G19200/AT1G16540/AT3G63210/AT4G22970/AT5G13420/AT5G47060/AT1G61800/AT3G47340/AT1G79550/AT2G26300
GO:0090407	organophosphate biosynthetic process	302	-0.47992643360274734	-1.3958742247734937	0.003172247990433132	0.04317699669683527	0.03740434090281763	2822	tags=22%, list=14%, signal=19%	AT1G63000/AT1G01090/AT3G58830/AT2G21790/AT1G30120/AT4G13830/AT1G48600/ATCG00470/AT2G39770/AT2G38210/AT5G39320/AT1G10900/AT3G02870/AT1G53500/AT1G09830/ATCG00480/AT3G16950/AT5G38360/AT3G21110/AT5G40610/AT3G60620/AT3G25585/AT1G60810/AT3G57610/AT2G02500/AT1G13560/AT3G55010/AT4G34740/AT5G58770/AT3G46940/AT3G12670/AT5G49460/AT3G56040/AT5G47770/AT2G35040/AT1G78570/AT1G08200/AT1G29880/AT3G03710/AT4G22305/AT1G34430/AT5G53580/AT1G32200/AT2G23420/AT2G38040/AT5G37850/AT3G25860/AT3G54470/AT2G19680/AT5G14760/AT3G06650/AT2G17340/AT2G38230/AT5G63310/AT5G01410/AT1G31190/AT5G62790/AT4G09320/AT2G22240/AT4G15560/AT1G73600/AT4G09650/AT4G39800/AT4G04640/AT3G22231/AT4G32260
GO:0070585	protein localization to mitochondrion	47	0.6676396408722127	1.6674060653390494	0.0033821020164151905	0.045403913665258144	0.039333524677085646	2632	tags=30%, list=13%, signal=26%	AT1G17530/AT5G27280/AT1G20350/AT5G55200/AT3G59280/AT4G26670/AT1G50400/AT1G44890/AT5G40930/AT5G03030/AT5G09420/AT3G25120/AT5G61880/AT2G37410
GO:0006109	regulation of carbohydrate metabolic process	83	-0.6253988757667756	-1.5757873783980698	0.0033909809429921215	0.045403913665258144	0.039333524677085646	2779	tags=34%, list=13%, signal=29%	AT4G32190/AT1G01050/AT4G13830/AT1G01320/AT1G16860/AT5G48850/AT5G07690/AT2G22125/AT2G14750/AT1G74910/AT1G15690/AT5G61420/AT5G05170/AT2G41770/AT4G39940/AT4G12720/AT3G03710/AT1G32070/AT3G16000/AT1G42430/AT1G05850/AT2G41680/AT3G15360/AT3G62410/AT5G11420/AT3G02730/AT1G03680/AT2G41090
GO:0046364	monosaccharide biosynthetic process	48	-0.6807592368979316	-1.6008537996670813	0.003424716144963418	0.045559772199448824	0.0394685453175071	2667	tags=40%, list=13%, signal=35%	AT5G64380/AT1G43670/AT4G24620/AT2G39770/AT4G26520/AT3G02870/AT2G45790/AT1G13440/AT1G74910/AT5G28840/AT1G56190/AT3G12780/AT4G26850/AT3G55800/AT4G26530/AT4G38970/AT3G54050/AT2G41090/AT2G21330
GO:1901259	chloroplast rRNA processing	25	-0.786400913573108	-1.6215640699495177	0.0036379948921381002	0.048086829920440784	0.04165774178109551	675	tags=48%, list=3%, signal=46%	AT1G70070/AT2G04270/AT3G24506/AT3G52380/AT3G46630/AT1G60000/AT2G37220/AT1G01080/AT1G12800/AT2G33800/AT3G52150/AT4G24770
GO:0006094	gluconeogenesis	24	-0.7876821494326982	-1.614320875170382	0.0037102294477581706	0.04842084253973005	0.041947097753801565	1001	tags=50%, list=5%, signal=48%	AT5G64380/AT1G43670/AT4G24620/AT4G26520/AT1G13440/AT1G56190/AT3G12780/AT3G55800/AT4G26530/AT4G38970/AT3G54050/AT2G21330
GO:0090693	plant organ senescence	177	0.4706032971519337	1.417748184518132	0.0036912410370031224	0.04842084253973005	0.041947097753801565	1821	tags=23%, list=9%, signal=21%	AT1G17020/AT1G54570/AT1G73680/AT5G52300/AT5G11520/AT1G05100/AT5G59220/AT3G02480/AT2G28400/AT4G27410/AT5G25110/AT4G18980/AT5G39610/AT5G52310/AT3G10500/AT2G45210/AT4G36900/AT3G26840/AT1G54130/AT3G04060/AT2G39200/AT5G51640/AT5G13170/AT1G77450/AT1G08620/AT1G73980/AT5G17860/AT4G02380/AT1G19270/AT4G30790/AT3G21520/AT5G17290/AT1G32450/AT5G08790/AT3G62770/AT4G18170/AT5G39520/AT1G54115/AT2G25625/AT3G02150/AT5G45900
GO:0009636	response to toxic substance	161	0.4854970522369886	1.4439853993090226	0.0037599566265237015	0.04876119851504322	0.04224194899179557	1766	tags=19%, list=9%, signal=17%	AT1G77120/AT1G58340/AT1G10170/AT4G11600/AT1G20630/AT1G78380/AT2G29490/AT3G48170/AT2G36800/AT1G63440/AT2G02390/AT3G21690/AT2G03800/AT1G74920/AT1G66760/AT2G29420/AT3G44300/AT2G29480/AT2G29470/AT1G75270/AT1G69930/AT2G29460/AT5G52050/AT1G08830/AT5G05600/AT5G22300/AT4G23600/AT3G10850/AT5G64120/AT1G71140
GO:0010150	leaf senescence	170	0.4756135536979601	1.4225781127440627	0.003836372094521441	0.049441245368145065	0.042831075292124245	1821	tags=23%, list=9%, signal=21%	AT1G17020/AT1G54570/AT1G73680/AT5G52300/AT5G11520/AT1G05100/AT5G59220/AT3G02480/AT2G28400/AT4G27410/AT5G25110/AT4G18980/AT5G39610/AT5G52310/AT3G10500/AT2G45210/AT4G36900/AT1G54130/AT3G04060/AT2G39200/AT5G51640/AT5G13170/AT1G77450/AT1G08620/AT1G73980/AT5G17860/AT4G02380/AT1G19270/AT4G30790/AT5G17290/AT1G32450/AT5G08790/AT3G62770/AT4G18170/AT5G39520/AT1G54115/AT2G25625/AT3G02150/AT5G45900
