ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0009534	chloroplast thylakoid	316/9638	452/26902	0.6991150442477876	1.9513999709850574	15.241456559366338	7.428579709239109e-50	1.691044390517889e-47	1.5335028588746565e-47	PRK/CP24/OE23/NA/LHCA3/NDF1/DRT112/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/APE2/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/AtFBA1/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/SHM1/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/NA/PSAE-1/TROL/PSB27/AtGLDP1/PSB28/NDF2/CAO/ATPD/GLDT/CYP20-3/CLD1/PSAD-1/ATCYP38/ATF1/PSAG/ATKEA3/NA/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/NA/ATRBP31/ATFKBP13/LHCA2*1/NA/BETA/HHL1/FKBP16-2/PTAC16/CSP41A/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/AtDAHP2/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/NA/cS23z/CP29C/NA/PnsL1/bL12cx/EMB3113/NA/HCF244/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/PETE1/AtTLP18.3/NA/ALB3/ALB-1V/NA/IGPS/SOQ1/NA/POR/CYP37/NA/FTSH5/AtCEST/bS21c/LHCB4.3/ACD1/NA/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/NA/STIC2/HEMG1/DiT1/ATLFNR2/CS17/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/DEG8/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/DCT/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/NA/LTA2/YCF37/FBN3a/CURT1A/CLPP6/NA/STR10/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/AtSSI2/PDE329/DEG13/NA/ATMAPR3/DEG5/CcdA/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/H2B/APG2/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/CtpC/NA/NA/ELIP2/BPG1/NA/FBN4/ATLTP1/FBN5/CPFTSY/atylmg3/FBN1b/ATCPN21/NA/NA/SECE1/NDC1/PGL34/CtpA/EDA3/NA/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/PAP7/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/LPA2/ACM1/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/PDE226/ATPLAT1/PGRL2/ATFER1/GLB1/COR314-TM2/LPA19/NA/PPD7/PSBP-2/PAM68/NA/PORA/PSAT2/ATFTSH6/PSAJ/PQL3/GDSL1/NA/PSBK/PSBB/ATPI/ATPA/VCCN2/PETA/PLIP1/ATPF/PSBH	316
GO:0031976	plastid thylakoid	319/9638	458/26902	0.6965065502183406	1.9441190302940237	15.22659778807675	9.36866698347861e-50	1.691044390517889e-47	1.5335028588746565e-47	PRK/CP24/OE23/NA/LHCA3/NDF1/DRT112/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/APE2/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/AtFBA1/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/SHM1/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/NA/PSAE-1/TROL/PSB27/AtGLDP1/PSB28/NDF2/CAO/ATPD/GLDT/CYP20-3/CLD1/PSAD-1/ATCYP38/ATF1/PSAG/ATKEA3/NA/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/NA/ATRBP31/ATFKBP13/LHCA2*1/NA/BETA/HHL1/FKBP16-2/PTAC16/CSP41A/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/AtDAHP2/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/ATFC-II/NA/cS23z/NYE2/CP29C/NA/PnsL1/bL12cx/EMB3113/NA/HCF244/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/PETE1/AtTLP18.3/NA/ALB3/ALB-1V/NA/IGPS/SOQ1/NA/POR/CYP37/NA/FTSH5/AtCEST/bS21c/LHCB4.3/ACD1/NA/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/NA/STIC2/HEMG1/DiT1/ATLFNR2/CS17/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/DEG8/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/CP33B/DCT/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/NA/LTA2/YCF37/FBN3a/CURT1A/CLPP6/NA/STR10/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/AtSSI2/PDE329/DEG13/NA/ATMAPR3/DEG5/CcdA/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/H2B/APG2/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/CtpC/NA/NA/ELIP2/BPG1/NA/FBN4/ATLTP1/FBN5/CPFTSY/atylmg3/FBN1b/ATCPN21/NA/NA/SECE1/NDC1/PGL34/CtpA/EDA3/NA/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/PAP7/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/LPA2/ACM1/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/PDE226/ATPLAT1/PGRL2/ATFER1/GLB1/COR314-TM2/LPA19/NA/PPD7/PSBP-2/PAM68/NA/PORA/PSAT2/ATFTSH6/PSAJ/PQL3/GDSL1/NA/PSBK/PSBB/ATPI/ATPA/VCCN2/PETA/PLIP1/ATPF/PSBH	319
GO:0055035	plastid thylakoid membrane	260/9638	371/26902	0.7008086253369272	1.956127167339076	13.855836913033116	1.6624628894589264e-41	2.0004970103155745e-39	1.814126170602548e-39	PRK/CP24/OE23/NA/LHCA3/NDF1/DRT112/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/ATFC-II/cS23z/NYE2/CP29C/PnsL1/bL12cx/EMB3113/NA/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/STIC2/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/CP33B/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/PDE329/DEG13/NA/ATMAPR3/CcdA/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/APG2/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/NA/NA/ELIP2/NA/FBN4/FBN5/atylmg3/FBN1b/ATCPN21/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/PPD7/PSBP-2/NA/ATFTSH6/PSAJ/NA/PSBK/PSBB/ATPI/ATPA/PETA/ATPF/PSBH	260
GO:0009535	chloroplast thylakoid membrane	255/9638	363/26902	0.7024793388429752	1.960790534711944	13.770404915862034	5.083457779267884e-41	4.5878206457892655e-39	4.160408866716611e-39	PRK/CP24/OE23/NA/LHCA3/NDF1/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/cS23z/CP29C/PnsL1/bL12cx/EMB3113/NA/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/STIC2/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/PDE329/DEG13/NA/ATMAPR3/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/APG2/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/NA/NA/ELIP2/NA/FBN4/FBN5/atylmg3/FBN1b/ATCPN21/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/PPD7/PSBP-2/NA/ATFTSH6/PSAJ/NA/PSBK/PSBB/ATPI/ATPA/PETA/ATPF/PSBH	255
GO:0042651	thylakoid membrane	270/9638	394/26902	0.6852791878172588	1.9127807336231477	13.637446322790563	3.1051492964538955e-40	2.0828574098139954e-38	1.888813688444825e-38	PRK/CP24/OE23/NA/LHCA3/NDF1/DRT112/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/HCF173/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/BCM1/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/ATFC-II/cS23z/NYE2/CP29C/ATCAO/PnsL1/bL12cx/EMB3113/NA/HCF244/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/SOQ1/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/STIC2/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/NDF6/DJA5/PnsL3/AtPGR5/NA/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/CP33B/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/PDE329/DEG13/NA/ATMAPR3/NA/CcdA/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/APG2/CRP1/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/NA/NA/ELIP2/NA/FBN4/FBN5/atylmg3/FBN1b/ATCPN21/mTERF6/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/PPD7/PSBP-2/NA/ATFTSH6/PSAJ/NA/PSBK/PSBB/ATPI/ATPA/VCCN2/PETA/ATPF/PSBH	270
GO:0034357	photosynthetic membrane	272/9638	398/26902	0.6834170854271356	1.9075831533680019	13.62947759419221	3.4618128694969455e-40	2.0828574098139954e-38	1.888813688444825e-38	PSAO/PRK/CP24/OE23/NA/LHCA3/NDF1/DRT112/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/HCF173/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/BCM1/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/ATFC-II/cS23z/NYE2/CP29C/ATCAO/PnsL1/bL12cx/EMB3113/NA/HCF244/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/SOQ1/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/STIC2/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/NA/NDF6/DJA5/PnsL3/AtPGR5/NA/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/CP33B/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/NA/ATFTSZ1-1/AtOCT4/PetM/ATTERC/PDE329/DEG13/NA/ATMAPR3/NA/CcdA/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/BICAT1/APG2/CRP1/ATCYP20-2/PTAC5/AtPNP-R1/CGR2/NA/NA/ELIP2/NA/FBN4/FBN5/atylmg3/FBN1b/ATCPN21/mTERF6/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/Plsp2A/ATL25/ATLOX2/CV/NA/AtTic20-V/CDS5/NA/NA/CRR31/AthCF1beta/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/PPD7/PSBP-2/NA/ATFTSH6/PSAJ/NA/PSBK/PSBB/ATPI/ATPA/PSBI/VCCN2/PETA/ATPF/PSBH	272
GO:0019867	outer membrane	288/9638	495/26902	0.5818181818181818	1.6239959252202456	10.469640755144912	1.5616880732632581e-24	7.047117430600453e-23	6.390591984011491e-23	PRK/CP24/OE23/NA/LHCA3/NDF1/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/AtCHUP1/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/cS23z/CP29C/PnsL1/bL12cx/EMB3113/NA/AFT/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/ARC5/STIC2/AZI1/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/At-NEET/NA/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/ATTOC34/NA/ATFTSZ1-1/AtOCT4/PetM/KOC1/ATTERC/PDE329/DEG13/NA/ATMAPR3/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/FZL/BICAT1/APG2/NA/HP20/ATCYP20-2/NA/PTAC5/ATVDAC2/AtPNP-R1/CGR2/NA/AtTTM1/NA/NA/ATTS02/AtTPR7/ELIP2/DAA1/NA/FBN4/FBN5/atylmg3/ATCBG/FBN1b/ATCPN21/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/MAR1/Plsp2A/FIS1B/ATL25/ATLOX2/CV/NA/AtTic20-V/ELM1/CDS5/NA/OEP2/NA/CRR31/AthCF1beta/PDV1/ATGIP1/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/AtCKS/PPD7/PSBP-2/NA/EARLI1/ATFTSH6/PSAJ/NA/TOM7-2/AtBCS1/NA/NA/ATMGD3/PSBK/PSBB/ATPI/ATPA/AZI3/PETA/ATPF/PSBH/ATTOC75-IV	288
GO:0031968	organelle outer membrane	288/9638	495/26902	0.5818181818181818	1.6239959252202456	10.469640755144912	1.5616880732632581e-24	7.047117430600453e-23	6.390591984011491e-23	PRK/CP24/OE23/NA/LHCA3/NDF1/PSAH-2/PSAF/PSAK/MET1/RBCS1A/CP22/LHCB3/MSP-1/PSAN/OHP/CaS/LHCA1/GAPA/ATG4/NA/CAB4/PPL1/ACSF/EMB3119/PSAH-1/LHCB4.2/cL37/LHCB2/PSBW/LHCB2/CURT1B/RCA/PSAL/PSBQ/PDE334/ATRAB8D/CHLM/LHCB5/PGRL1A/PSBQ/LHCA2/ACR11/LHB1B2/NA/RIQ1/AB140/ATPC1/PETC/NA/PSAE-1/TROL/PSB27/PSB28/NDF2/CAO/ATPD/CYP20-3/PSAD-1/ATCYP38/PSAG/ATKEA3/NA/FBN6/SEP1/LIL3:1/GAPB/PSBX/PSAD-2/LQY1/OEC33/MPH2/CRRL/NA/ATRBP31/LHCA2*1/BETA/FKBP16-2/PTAC16/APX4/NA/PSBR/ATBCA1/TAPX/ATLFNR1/PSBY/PSAE-2/APE1/ATPRX/EMB2784/CRR3/CURT1C/MPH1/ATHM4/NdhN/Lhca5/AtCHUP1/RIQ2/NA/NDF4/bS6c/IM30/AtTic62/LHCB4.1/LIL8/NA/ATGSL1/PGRL1B/cS23z/CP29C/PnsL1/bL12cx/EMB3113/NA/AFT/CRR23/NDH18/PSB29/ATHMA8/PPD5/PPD1/CCL/PPD6/AtTLP18.3/NA/ALB3/NA/NA/POR/CYP37/NA/FTSH5/AtCEST/LHCB4.3/ATGPX1/FBN10/CP29B/PnsL2/AtHBP5/LIL3:2/NDH-M/NA/ANTR1/bL12cz/TATA/TL17/FIP/ARC5/STIC2/AZI1/ATLFNR2/DEG2/FTSH1/NA/NA/EMB3126/AB165/NA/At-NEET/NA/NDF6/DJA5/PnsL3/AtPGR5/AB180/NA/NA/FTSZ2-2/NA/NA/NA/ATEGY2/DEG1/ENH1/OEP6/PAM68L/OHP2/PYG7/FLU/CLPP4/ATNCED3/MFP1/PHGAP2/YCF37/FBN3a/CURT1A/NA/ATTOC34/NA/ATFTSZ1-1/AtOCT4/PetM/KOC1/ATTERC/PDE329/DEG13/NA/ATMAPR3/emb1211/CRRJ/DRN1/TL20.3/HCF136/ftsh9/FZL/BICAT1/APG2/NA/HP20/ATCYP20-2/NA/PTAC5/ATVDAC2/AtPNP-R1/CGR2/NA/AtTTM1/NA/NA/ATTS02/AtTPR7/ELIP2/DAA1/NA/FBN4/FBN5/atylmg3/ATCBG/FBN1b/ATCPN21/NA/SECE1/PGL34/EDA3/NA/AOS/DEG11/MAR1/Plsp2A/FIS1B/ATL25/ATLOX2/CV/NA/AtTic20-V/ELM1/CDS5/NA/OEP2/NA/CRR31/AthCF1beta/PDV1/ATGIP1/ABA4/ATPE/NDH-O/SEP2/CARK2/NA/PLSP1/ATPLAT1/PGRL2/ATFER1/COR314-TM2/NA/AtCKS/PPD7/PSBP-2/NA/EARLI1/ATFTSH6/PSAJ/NA/TOM7-2/AtBCS1/NA/NA/ATMGD3/PSBK/PSBB/ATPI/ATPA/AZI3/PETA/ATPF/PSBH/ATTOC75-IV	288
GO:0048046	apoplast	194/9638	337/26902	0.5756676557863502	1.6068283125092748	8.375926064931296	2.5701909363408734e-16	1.0309321422433948e-14	9.348881651485515e-15	PRK/GAPA-2/ATHPR1/OE23/CRB/AOAT1/RBCS1A/MSP-1/PMDH2/GAPA/cfbp1/RCA/AtFBA1/PSBQ/ATRAB8D/SHM1/2CPA/AtFBA2/RBCS3B/AtGLDP1/SBPASE/DEG24/ATHM1/AGT/GLDT/CYP20-3/GAPB/BETA/RBCS1B/PR-5/CSP41A/ATBCA1/ATLFNR1/ATSBT3.3/GDPDL1/GOX2/SAI-LLP1/GOX1/LTP3/ATGSL1/ATMS2/ATPCB/STMP5/NA/2-Cys/iPGAM2/ATNDK1/ATCAT3/RD21/AtBG2/ATCIMS/PGK1/NA/NA/ROC1/NA/CLE12/AtBBE19/NA/STMP8/AMY1/ATBXL4/NA/ATCTL1/AtTCTP1/ATSCO1/AZI1/MCO3/NA/ATLFNR2/AAE3/AT-HSC70-1/ATGSTU20/ATCAD9/AOR/PROSCOOP10/AB165/cpHsc70-2/ACS1/FD-GOGAT/NA/PROSCOOP4/EMB2728/RALF34/CLE44/HEMC/CPN60B/SKU5/ATPPC2/ATGER1/PRX52/AtSERPIN1/RALFL24/AXS2/ARAF/SKS6/PME53/AED1/BGLU40/ATCPO-I/ARC2/AtMC9/ESM1/STMP4/GGL5/NA/AtTGG1/NA/SVB2/ENO2/AGAL2/ATLTP1/AtPNP-A/ATCPN21/ADG1/ATNADP-ME2/ATPAH2/BGAL6/NA/BGLU37/ATGSTF7/CORI3/PGK/mMDH2/AtPRX71/NA/ATPGMP/ATSBT1.3/ADK1/IDA/NTCD4/NA/PROSCOOP1/AGP8/ABCC3/NA/ATBXL1/GGL19/AGAL1/AtBBE21/CLE41/ZET/PROSCOOP13/AtBG3/AXY8/PIP1/PROSCOOP11/ANP3/HSP70-3/AtENODL19/AtSBT3.5/ATSBT5.2/ATPME3/CLE43/ABO4/CLE42/AtPMEI11/CEP14/NA/CLE16/NA/STMP3/ATSBT1.1/CLE25/AtPME17/ARPN/ATGSTF2/At2-MMP/CRK9/CLE26/GDSL1/GGT2/PROSCOOP9/AtKTI5/NA/PROSCOOP8/MSD2/ATBX3/RALF18/CLE17/CLE14/CLE45/ARACIN2/PROSCOOP12/CTNIP4/PROSCOOP6/NA/CLE21/CLE27/ATRALF1/NA/CLE13/IDL3/PIP2	194
