ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0098542	defense response to other organism	122/3361	477/21192	0.2557651991614256	1.6126676883751656	5.875757035292663	2.4259439567548113e-8	1.635894874838328e-6	1.2827710676594738e-6	HBI1/DRN1/NA/SHM1/ACP4/ATPCB/ATSBT3.3/AtLYK3/ATL31/CPN60B/ATRBP31/TN13/BEE2/RPP7/AtSAP9/DELTA-OAT/PMR6/AtPR4/ATNPR3/ANAC092/NA/CHI/CAD1/NA/AT-SYR1/CPR5/EXT-like/CRK21/ATWRKY11/ANAC062/FLS2/ATWRKY33/AtMYB28/CRK4/ATMES9/NA/CBP60G/GGL5/AtGH3.12/ATCAD8/MAPKKK5/NHL12/ATPUB17/NA/ATMYB29/NIMIN-1/RPS2/anac089/AT-RLK3/XLG2/NA/LIK1/NA/SARD1/PLA/ATHCHIB/ATPSKR1/AS1/AtGILP/ALD1/ATBG1/ILL6/ATCHIA/SARD4/AGF2/LTPG5/NA/ATGLR3.6/BPL2/ATL6/CRK31/GH3.5/GLY1/CRK5/HRM1/AtRLP17/CRK10/ATSYP122/CYP71A13/LecRK-VI.2/CYP71A12/NA/CEP1/ALPHA-DOX1/UGT73C7/NHL26/AtMORC2/ATPP2-A5/CYP81F2/TN6/ATMES7/DEG15/NHL17/FMO1/ATDCL3/ERF59/PIP1/CAR1/CRK16/AtCAPE9/BGLU28/BGLU30/CYP71B15/CRK13/NA/CRK7/NA/AtBCS1/SDE3/DTX18/ATICS1/AZI1/NRG1.3/AGO5/AtLTP4.4/NA/CRK20/NIMIN-2/LecRK-IX.2/LRRAC1/LecRK-IX.1/ATMES1	122
GO:0009063	amino acid catabolic process	34/3361	82/21192	0.4146341463414634	2.6143787055246333	6.35902250344454	2.6153769943615922e-8	1.7067444063204843e-6	1.3383270392200065e-6	GDCH/GDC-H1/GLDT/SHM1/AtTAT1/HPD/AtHGO/BCDH/E1A1/MCCA/DELTA-OAT/CYCLASE1/GABA-T/NA/PHYLLO/ATIVD/ATMGL/ATGSTZ1/PDH2/GDH2/GAD2/ETFBETA/ETFQO/NA/DIN4/LKR/ATHSPRO2/THA1/GAD4/AtPDC1/ASN1/AAE9/NA/NA	34
GO:0140546	defense response to symbiont	100/3361	375/21192	0.26666666666666666	1.6814043439452544	5.780076582484605	4.968923002142937e-8	3.0480878539202615e-6	2.390128467808535e-6	HBI1/DRN1/NA/SHM1/ACP4/ATPCB/ATSBT3.3/AtLYK3/CPN60B/ATRBP31/TN13/BEE2/DELTA-OAT/AtPR4/ATNPR3/ANAC092/NA/CHI/CAD1/NA/AT-SYR1/CPR5/CRK21/ATWRKY11/FLS2/ATWRKY33/AtMYB28/CRK4/ATMES9/CBP60G/GGL5/AtGH3.12/ATCAD8/MAPKKK5/ATPUB17/NA/ATMYB29/NIMIN-1/RPS2/anac089/AT-RLK3/XLG2/NA/LIK1/SARD1/PLA/ATHCHIB/ATPSKR1/AS1/AtGILP/ALD1/ILL6/ATCHIA/SARD4/AGF2/LTPG5/NA/ATGLR3.6/BPL2/CRK31/GH3.5/GLY1/CRK5/AtRLP17/CRK10/ATSYP122/CYP71A13/LecRK-VI.2/CYP71A12/CEP1/ALPHA-DOX1/UGT73C7/AtMORC2/ATPP2-A5/CYP81F2/TN6/ATMES7/DEG15/FMO1/ATDCL3/ERF59/PIP1/CRK16/AtCAPE9/CYP71B15/CRK13/NA/CRK7/AtBCS1/SDE3/ATICS1/AZI1/AGO5/AtLTP4.4/NA/CRK20/NIMIN-2/LecRK-IX.2/LecRK-IX.1/ATMES1	100
GO:0009773	photosynthetic electron transport in photosystem I	13/3361	17/21192	0.7647058823529411	4.821674221607714	6.8436619041732065	4.972165060769581e-8	3.0480878539202615e-6	2.390128467808535e-6	NDF4/PSAN/CURT1B/NDF1/CRR23/cfbp1/NDF6/ATPD/PSAG/NDF2/CRR3/NDF5/PGRL2	13
GO:0031667	response to nutrient levels	83/3361	295/21192	0.28135593220338984	1.7740240747557983	5.812268085479828	5.5137815489861134e-8	3.2807000216467374e-6	2.5725290384898057e-6	ATWRKY75/ATATG18F/ATBCA1/ATATG18H/ATL31/ATGSL1/ALN/BCDH/PYD1/ATWRKY6/NA/NA/E1A1/PDLZ2/CAT1/ATBCA4/SDI2/AtbZIP1/CEPR2/BETA/SS2/CGR2/APG7/ATBZIP53/MRF4/ATMGL/BCE2/ATG8H/APS3/AtKH10/GAI/GATA21/AtMYB28/PYD4/PYRR/ATPHO1/PHO1;H1/FEP1/DIN4/FLZ6/NIP6/ATMYB29/NPX1/DIN9/CGR3/AtATR1/ANAC100/ATCBL1/PES2/AtTAR2/PES1/ATMYB2/AKINBETA1/SUE4/F6'H1/NA/NA/CCLP/ATSPX1/AFB1/AtATL15/HHO3/ATMGD2/NA/CGA1/AtPDC1/AtPPsPase1/ASN1/ATSUS4/LPR1/ATFRD3/AtCAPE9/CEP3/LAC12/FEP3/LSU1/NA/AtSWEET16/RXR3/BHLH100/DIN11/ALMT3/IRM1	83
GO:0009733	response to auxin	102/3361	390/21192	0.26153846153846155	1.6490696450232305	5.616854687332842	1.0422473085753516e-7	6.0241894435655315e-6	4.723809606084375e-6	TET10/ATNDPK2/TET8/ATPIN4/SAUR50/AIR9/TCP3/PDLZ2/ACS6/SAUR20/AtMYB60/ATSEH/ANAC092/SAUR21/SAUR31/FL1/SAUR67/PILS5/ATECI2/SKP2A/SAUR16/ATBT4/DFL1/SGT1A/AtXTH22/SAUR63/AtIAA17/BT1/GATA21/FL3/EXGT-A1/ATAUX2-11/BG1/ARF5/IAA27/ATFLS1/ERF109/AtAUX1/ATMYB44/IAA26/ABCB19/CLEL/ATPIN7/TET7/ENP/SPK1/SAUR14/ABA3/IAA8/PATL5/PILS6/SAUR65/SAUR1/TTL3/IAA3/ATSAUR15/LAX3/SAUR23/FL7/ATHB-2/5PTASE11/SAUR6/CuAOalpha3/ATE2FB/ARAC3/AFB1/GH3.5/ARF6/BT5/PATL2/AUR3/UMAMIT5/CGA1/FL2/FL6/BRX/SAUR19/SAUR61/FKD1/SAUR54/SAUR60/ATMYB73/ATBT2/IAA14/PLA2-BETA/ATHB-8/CLEL/CuAOalpha2/PIN6/SAUR13/SAUR70/SAUR12/GH3.17/MYB77/DEG4/BRL2/FST/ATHB53/SAUR35/IAA30/SAUR55/SAUR28	102
GO:0016144	S-glycoside biosynthetic process	24/3361	53/21192	0.4528301886792453	2.855214923680621	5.870999948701283	4.08084656337134e-7	2.2312304318108703e-5	1.7495976588906427e-5	GSL-OH/IMS2/SDI2/ATSOT17/ATIMD1/AtMYB28/IPMI/AKN2/BASS5/FMO/ATMYB29/BCAT6/AtATR1/FMO/IQD1/CYP79F2/BCAT4/AOP/GSM1/BUS1/CYP81F2/CYP83A1/ATLEUD1/AtMYB76	24
GO:0019761	glucosinolate biosynthetic process	24/3361	53/21192	0.4528301886792453	2.855214923680621	5.870999948701283	4.08084656337134e-7	2.2312304318108703e-5	1.7495976588906427e-5	GSL-OH/IMS2/SDI2/ATSOT17/ATIMD1/AtMYB28/IPMI/AKN2/BASS5/FMO/ATMYB29/BCAT6/AtATR1/FMO/IQD1/CYP79F2/BCAT4/AOP/GSM1/BUS1/CYP81F2/CYP83A1/ATLEUD1/AtMYB76	24
GO:0007010	cytoskeleton organization	88/3361	336/21192	0.2619047619047619	1.6513792663748035	5.225287519041887	7.148076367762533e-7	3.8054101294693694e-5	2.983975370143528e-5	TUB5/ABIL1/TBB7/AtCHUP1/SMG7/ACT11/TUA5/AtFIM2/ACT3/iqd21/NA/ATMAP65-1/ATGCP2/TUB6/ATVLN1/MAP65-2/ATMAP65-6/KICP-02/TUA3/AFH1/NA/ATSCAR3/NA/TUB2/ARAC6/FH9/TUB3/ARAC5/QWRF1/TCS1/ATMAP70-4/FORMIN7/TUB8/SPK1/SCAB3/TRM8/ATFH5/ATMAP70-1/WDL3/TUA2/NA/ATK5/CSI1/ATK1/RSW7/CEN2/NA/ATFH8/ATOFP1/AtFIM4/AtTPX2/NA/ARAC3/ATGCP4/FH10/WLIM2a/ATEHD2/TRM7/ATGIP1/TUB1/ATRANGAP2/ARAC8/POK2/BPP7/AtEB1a/ATFH4/arpc2b/ATSCAR4/KINESIN-12E/NA/ARAC7/ATK3/KINESIN-12B/TON1B/ARAC9/ATMYO5/NA/TPXL3/FH11/ANP3/MAP65-4/ATEB1C/NA/ARAC2/RIC4/MUS/AtAUR1/CORD4	88
GO:0019760	glucosinolate metabolic process	41/3361	121/21192	0.33884297520661155	2.1364951891039907	5.443018936309946	7.833669263384282e-7	4.063464851237539e-5	3.186326472313121e-5	GSL-OH/AtNSP5/ATHOL1/ANAC102/IMS2/ANT/SDI2/ATSOT17/BGLU37/ATIMD1/AtMYB28/CYP81F1/IPMI/ABF4/AKN2/ESM1/BASS5/FMO/ATMYB29/Rap2.6L/BCAT6/AtATR1/ZFP4/ATBG1/FMO/ATMLP-470/IQD1/CYP79F2/BCAT4/ATHB30/AOP/GSM1/BUS1/CYP81F2/CYP83A1/ATMYB73/BGLU28/BGLU30/ATLEUD1/NSP4/AtMYB76	41
GO:0006631	fatty acid metabolic process	77/3361	284/21192	0.2711267605633803	1.7095264236415222	5.226291510855176	8.234697217937769e-7	4.164698117972027e-5	3.265707554587426e-5	KAT2/CER8/ACX2/IBR3/LACS2/ACX1/PMDH2/AtHPCL/EDA17/AAE3/AtFAP3/ACL/CSY3/AAE14/ACP4/ALPHA/AtFAD7/BADC1/AtCLO3/AtFAD8/ATLOX3/ATECH2/ATSDX1/ACX4/NA/AtHNL/AHB2/CSY2/ATBI-1/AAE7/ATMES16/CER26/AtPNC2/NA/ACBP3/CYP94B3/ADS4.2/AtFAD3/FRK3/EMB3147/DECR/ATECI2/ATLOX4/ATLOX2/ATCB5-B/ATMES9/ETFBETA/KAS/ADS3/CHL/ATT1/AtFAP1/ATFAH1/ILL6/ELO3/ATECI3/ATMES18/KCS8/CYP86A4/ATMGD2/CYP77B1/AtFaTA/ALPHA-DOX1/ADS4/HIC/CER60/ATMES10/ATMES7/ATMES8/ADS1/CER2/CYP86A7/CYP74B2/AAD4/NA/KCS17/ATMES1	77
GO:0000278	mitotic cell cycle	72/3361	261/21192	0.27586206896551724	1.7393838040812974	5.218159263579424	9.198843594887061e-7	4.51113326322681e-5	3.537361306908865e-5	TUB5/TBB7/ATCSLG2/ATCSLD5/TUA5/ATCYCD1;1/ATGCP2/TUB6/EAL1/ATCESA3/KICP-02/TUA3/NA/NA/TUB2/ATCSLD2/ATCESA2/TUB3/TUB8/SCL28/ASF1B/CYCD3/CMT3/TRM8/PHGAP1/CYCA2;3/TUA2/CSI1/RSW7/NA/AtTPX2/NA/AtTOP3alpha/AtMAD2/ATGCP4/CYCD6;1/CYCB2;4/NA/ABO4/TRM7/ORPK1/ATGIP1/CYCA3;2/TUB1/ATCDT1A/CYCA1;1/APC6/CYCB2;2/POK2/GIG1/CYCB1;4/CYCA3;1/NA/CYC1BAT/KINESIN-12B/ATCAP-E1/NA/NA/BUBR1/NA/ATCSLD1/TPXL3/CDC45/CYC2/NA/CMR1/AtAUR1/AtHaspin/ATCDT1B/CYC1/CYCD4;1/CDKB1;2	72
GO:0007017	microtubule-based process	69/3361	247/21192	0.2793522267206478	1.761390178120788	5.225618449827116	9.365674594934554e-7	4.51113326322681e-5	3.537361306908865e-5	TUB5/TBB7/SMG7/TUA5/NA/iqd21/NA/ATMAP65-1/NA/ATGCP2/TUB6/MAP65-2/ATMAP65-6/KICP-02/TUA3/NA/NA/TUB2/ARK3/TUB3/QWRF1/TCS1/ATNACK1/TUB8/SPK1/TRM8/WDL3/TUA2/NA/PAKRP2/ATK5/CSI1/ATK1/RSW7/CEN2/NA/ATOFP1/AtTPX2/NA/ARAC3/NA/ATGCP4/NA/TRM7/ATGIP1/TUB1/NA/POK2/BPP7/AtEB1a/ZCF125/KINESIN-12E/NA/ATK3/NA/NA/KINESIN-12B/TON1B/MDKIN2/NA/TPXL3/ANP3/MAP65-4/ATEB1C/NA/NA/MUS/AtAUR1/CORD4	69
GO:0046149	pigment catabolic process	14/3361	23/21192	0.6086956521739131	3.8379881763967765	5.912163832068995	1.2157863965456966e-6	5.7198508842138235e-5	4.4851654824831445e-5	NYC1/ATCLH1/ACD1/ATMES16/PSB29/CRN1/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/anac046/NYE2/UGT76C2	14
GO:0006787	porphyrin-containing compound catabolic process	15/3361	26/21192	0.5769230769230769	3.6376536287277137	5.84261372200127	1.3119364543270288e-6	5.8978832157857315e-5	4.62476780507797e-5	NYC1/ATCLH1/ACD1/ATMES16/PSB29/CRN1/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/HO2/HO3/anac046/NYE2	15
GO:0033015	tetrapyrrole catabolic process	15/3361	26/21192	0.5769230769230769	3.6376536287277137	5.84261372200127	1.3119364543270288e-6	5.8978832157857315e-5	4.62476780507797e-5	NYC1/ATCLH1/ACD1/ATMES16/PSB29/CRN1/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/HO2/HO3/anac046/NYE2	15
GO:0003002	regionalization	57/3361	194/21192	0.29381443298969073	1.852578239785042	5.17926670256134	1.4279184866922142e-6	6.279737170822499e-5	4.924194872872236e-5	EMB3113/AT-GTL1/YAB3/AtEPFL9/CVL1/HHO5/YAB5/GABA-T/ATMIXTA/CVP1/FL1/EAL1/ER/ATTCX2/FL3/SCM/MASS1/ARF5/AN3/OPL4/LAX2/SVB2/DOF5.6/ATMAP70-1/TCL2/AGL9/AtRPK1/CVP2/AFO/TTL3/AtMYB106/FL7/ATHB-14/AVB1/AtTAR2/AS1/AtMYB88/AP3/ATMYC1/AtRLP17/DOF6/ABCG13/PEAR2/FL2/DOT3/OPL1/AS2/FL6/TAC1/FKD1/CRC/PME53/OPL3/BRL2/REM35/MAU5/CDKB1;2	57
GO:0071669	plant-type cell wall organization or biogenesis	98/3361	391/21192	0.2506393861892583	1.5803480726339665	5.028714157583331	1.496451992212408e-6	6.441111447331279e-5	5.050734943480625e-5	NA/ATEXP5/PG2/BGAL3/FRA8/ATC/VIF2/ATEXP6/PME1/NA/ATCSLG2/ATCSLD5/GDPDL4/CBB1/FLA13/FLA7/BGAL4/PMR6/FLA9/ROPGAP3/AtMSR1/CGR2/FEI1/ER/ATCESA3/AtXTH22/AtkdsA1/FRB1/EXGT-A1/ATTPS1/ATCSLD2/FEI2/RRT1/ATBXL1/ATEXP16/STL1/ATCESA2/ATEXP3/XTH23/AtBGAL5/MYC4/XTH9/PXC1/PMEI3/ATEXPB3/PHGAP1/AT-EXP1/GASA6/ATMAP70-1/AT-EXP10/HSR8/COBL8/ATBCAT-2/ATEXP11/CSI3/CGR3/AtBGAL10/ATEXP15/CSI1/ATXTH17/ATROPGEF7/PMEI13/AtFLA12/AtKDO8PS/PMEI7/AtMSR2/DGR2/PIP5K4/ADPG1/UMAMIT5/ASFT/AtGATL5/AGP18/anac075/XTH10/NA/BDR1/ATFLA11/VRLK1/ATEXP4/SLP2/XET/AtCOBL4/TED7/XTH16/ATXTH14/TED6/ATCSLD1/XTH15/ATEXP8/AGP31/ANAC007/RIC4/IRX9/BGAL7/AtMYB83/AGP17/AtMYB43/PLL12	98
GO:0005984	disaccharide metabolic process	25/3361	60/21192	0.4166666666666667	2.62719428741446	5.479827242087203	1.5999591601605411e-6	6.743161210426614e-5	5.287584329741086e-5	ASUS1/A/N-InvC/ATTPS11/SBPASE/ATTPPA/cfbp1/GABA-T/ATTPS8/TPPG/ATTPS9/ATSPS2F/ATTPS10/ATTPS1/A/N-InvH/AMY1/ATSUS3/TPPH/ATSUS5/TPPE/A/N-InvI/AtDPE1/ATSUS4/ANAC042/ATTRE1/AtTPPD	25
GO:0009627	systemic acquired resistance	32/3361	87/21192	0.367816091954023	2.31917840544173	5.352942933085266	1.6577386412931013e-6	6.844092390481518e-5	5.366728533681425e-5	NA/ACP4/CPN60B/AtPR4/ATNPR3/CHI/CPR5/ATWRKY33/ATMES9/CBP60G/GGL5/AtGH3.12/NIMIN-1/SARD1/ALD1/ILL6/SARD4/GLY1/ALPHA-DOX1/AtMORC2/ATMES7/DEG15/FMO1/AtCAPE9/CYP71B15/NA/ATICS1/AZI1/AtLTP4.4/NIMIN-2/LecRK-IX.2/ATMES1	32
GO:0002213	defense response to insect	21/3361	46/21192	0.45652173913043476	2.878491132297582	5.537274879308708	1.8251607811163074e-6	7.38460052039658e-5	5.790562730825842e-5	ACX1/PLIP2/AtHNL/BGLU37/CYP94B3/SAG13/ATGSTU4/MPL1/ATH5/PLIP3/AtATR1/ATVSP2/ATJRG21/ATPP2-A5/CYP81F2/PROSCOOP4/ERF018/AtCAF1a/PROSCOOP1/JAO4/IRM1	21
GO:0009311	oligosaccharide metabolic process	27/3361	68/21192	0.39705882352941174	2.503561615065544	5.391501605238671	1.9206089147813204e-6	7.618415361965904e-5	5.973906366512796e-5	AtSIP2/ASUS1/A/N-InvC/ATTPS11/SBPASE/ATTPPA/cfbp1/WAK2/GABA-T/ATTPS8/TPPG/ATTPS9/ATSPS2F/ATTPS10/ATTPS1/A/N-InvH/AMY1/ATSUS3/TPPH/ATSUS5/TPPE/A/N-InvI/AtDPE1/ATSUS4/ANAC042/ATTRE1/AtTPPD	27
GO:0006778	porphyrin-containing compound metabolic process	36/3361	104/21192	0.34615384615384615	2.182592177236628	5.248752651178499	2.0419154954269176e-6	7.943836629324336e-5	6.229082290705192e-5	ATG4/GSA2/LIL3:1/CHLM/CH-42/CHL/BPG1/POR/ATSDX1/NYC1/HEMA2/ATCLH1/NA/ACD1/ATMES16/PSB29/HEME2/HEMG2/ATTSPO/ATFC-I/AtKH10/CRN1/GATA21/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/DEG17/HO2/HO3/anac046/NYE2/CGA1/ELIP/HEMA3	36
GO:2000070	regulation of response to water deprivation	20/3361	43/21192	0.46511627906976744	2.9326819952533505	5.507719852530751	2.2327135763400134e-6	8.468113233073571e-5	6.64018869435277e-5	CP29C/AtDTX50/RGLG1/RGLG2/AtMTM1/AtMYB60/PSB29/CBP60G/LDAP3/ATMYB29/PYR1/AtMYB88/SINA2/AtERF53/ATWRKY54/ARL2/BDG1/CLE25/ALKBH6/ATOXS3	20
GO:0015996	chlorophyll catabolic process	13/3361	21/21192	0.6190476190476191	3.9032600841586262	5.778924711323497	2.2603960187146457e-6	8.468113233073571e-5	6.64018869435277e-5	NYC1/ATCLH1/ACD1/ATMES16/PSB29/CRN1/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/anac046/NYE2	13
GO:0010143	cutin biosynthetic process	16/3361	30/21192	0.5333333333333333	3.362808687890509	5.622545302603333	2.398087485779611e-6	8.704395708752811e-5	6.825467301345311e-5	CER8/LACS2/ATGPAT2/DCF/ATMIXTA/AtLtpI-5/DCR/AtGPAT8/ATGPAT3/AtEH1/AtMYB106/ATGPAT1/CYP77A6/BDG1/NA/ATGPAT5	16
GO:0002239	response to oomycetes	38/3361	113/21192	0.336283185840708	2.1203550355061838	5.184322649106147	2.4095213034609857e-6	8.704395708752811e-5	6.825467301345311e-5	AtLPK1/RPP7/ARCK1/ATGSTF3/AtPAM16/ACD6/AtDMR6/ATBCB/ATEXO70B2/LecRK-I.8/LecRK-VII.2/ADR2/CBP60G/ATHLECRK/PIC30/DLO1/AtRLP30/NA/ATGSTF2/LecRK-VI.1/SARD1/LecRK-VI.3/LecRK-I.7/LecRK-VIII.1/LecRK-IV.2/LTPG5/NA/PCC1/AtRLP51/AtHIR2/LecRK-VI.2/ANQ1/ABCG40/UGT76B1/DTX18/LecRK-V.2/LecRK-IX.2/LecRK-IX.1	38
GO:0031347	regulation of defense response	84/3361	326/21192	0.25766871165644173	1.6246698415421938	4.934712661261479	2.5629017166887576e-6	9.096052934844485e-5	7.132581508864187e-5	HBI1/DRN1/ATPCB/PLIP2/AtLYK3/BEE2/RLM3/ATSDX1/AtJAZ1/ATNPR3/AtGRP4/ARCK1/ANAC092/ATMLO2/ANAC091/NA/MCO2/SAG13/AtPAM16/NA/AT-SYR1/EXT-like/WRKY4/BAP1/SGT1A/ATGSTU4/TIFY8/FLS2/ACD6/ATEXO70B2/ATMYB44/PLIP3/CBP60G/ATHLECRK/JAZ7/AtGH3.12/MAPKKK5/NA/NIMIN-1/OBE1/XLG2/AtPFA-DSP4/NA/LIK1/AtDBP1/SARD1/ATPSKR1/AS1/AtGILP/ILL6/ATCHIA/SARD4/JAI3/AGF2/LTPG5/NA/ATGLR3.6/BPL2/APK2A/EBS1/AtRLP17/PCC1/AtRLP51/ATSYP122/LecRK-VI.2/ABS3/ATJRG21/ATWRKY54/ATWRKY58/EDR4/UGT73C7/AtMORC2/CMU2/TN6/GIG1/JAZ8/CML46/BRCA2(IV)/CYP71B15/NA/ATICS1/JAO4/NIMIN-2/LecRK-IX.2	84
GO:0016053	organic acid biosynthetic process	117/3361	493/21192	0.23732251521298176	1.4963816549817046	4.8415746456051565	2.851567362366601e-6	9.77749283740277e-5	7.666925985881297e-5	KAT2/CML10/LACS2/CYP20-3/ACX1/CRR1/SHM1/ERF58/ACP4/ATGSL1/AAO3/BIO2/AtFAD7/ATP5CS/BADC1/AtCLO3/IMS2/NodGS/AtFAD8/ATNFXL1/ATLOX3/NA/P5CS2/MSA1/DELTA-OAT/AK2/CER26/GABA-T/NA/ATIMD1/ATKO1/AK-HSDH/NHL6/ADS4.2/AtFAD3/FRK3/EMB3147/ATNCED3/NA/TSB3/ATIMD2/ATLOX4/DIV2/SHM4/ATLOX2/PSP/SKL2/ATCB5-B/TyrA1/ATCYSD2/IPMI/CBP60G/OASA2/ABA3/UDG4/KAS/ADS3/LKR/PSAT2/ATMYB3/ATHB25/ATNAS4/NA/ATHPA1/DIN9/BCAT6/ACS2/ATKAO2/AtATR1/SARD1/PLA/AtTAR2/ALD1/HMT3/APG10/THA1/SARD4/ELO3/HO2/ERF55/AtNIT2/ATGLN1;1/KCS8/KPHMT1/AtDRTS2/CYP77B1/AtFaTA/MIOX4/AT2301/ALPHA-DOX1/ADS4/ASN1/GSM1/HIC/ANAC042/CBP60f/ATSR/ASB2/FMO1/NA/AK3/DAG2/ADS1/BDG1/TSY2/PAI1/CER2/ATLEUD1/ATUGD1/CLE25/ACS8/ATICS1/NA/AtGulLO2/NA/KCS17/AtMYB43	117
GO:0046394	carboxylic acid biosynthetic process	117/3361	493/21192	0.23732251521298176	1.4963816549817046	4.8415746456051565	2.851567362366601e-6	9.77749283740277e-5	7.666925985881297e-5	KAT2/CML10/LACS2/CYP20-3/ACX1/CRR1/SHM1/ERF58/ACP4/ATGSL1/AAO3/BIO2/AtFAD7/ATP5CS/BADC1/AtCLO3/IMS2/NodGS/AtFAD8/ATNFXL1/ATLOX3/NA/P5CS2/MSA1/DELTA-OAT/AK2/CER26/GABA-T/NA/ATIMD1/ATKO1/AK-HSDH/NHL6/ADS4.2/AtFAD3/FRK3/EMB3147/ATNCED3/NA/TSB3/ATIMD2/ATLOX4/DIV2/SHM4/ATLOX2/PSP/SKL2/ATCB5-B/TyrA1/ATCYSD2/IPMI/CBP60G/OASA2/ABA3/UDG4/KAS/ADS3/LKR/PSAT2/ATMYB3/ATHB25/ATNAS4/NA/ATHPA1/DIN9/BCAT6/ACS2/ATKAO2/AtATR1/SARD1/PLA/AtTAR2/ALD1/HMT3/APG10/THA1/SARD4/ELO3/HO2/ERF55/AtNIT2/ATGLN1;1/KCS8/KPHMT1/AtDRTS2/CYP77B1/AtFaTA/MIOX4/AT2301/ALPHA-DOX1/ADS4/ASN1/GSM1/HIC/ANAC042/CBP60f/ATSR/ASB2/FMO1/NA/AK3/DAG2/ADS1/BDG1/TSY2/PAI1/CER2/ATLEUD1/ATUGD1/CLE25/ACS8/ATICS1/NA/AtGulLO2/NA/KCS17/AtMYB43	117
GO:0006949	syncytium formation	11/3361	16/21192	0.6875	4.334870574233859	5.793475074713906	3.149912863816484e-6	1.0620456205834579e-4	8.327927518897266e-5	ATEXP6/ATEXP16/ATEXP3/ATEXPB3/AT-EXP1/AT-EXP10/ATEXP15/MIOX4/ATEXP4/ATEXP8/MIOX2	11
GO:0007389	pattern specification process	65/3361	236/21192	0.2754237288135593	1.7366199526976938	4.940460335478502	3.2261813718363608e-6	1.0699286746270423e-4	8.389741721065394e-5	EMB3113/AT-GTL1/ATPIN4/YAB3/AtEPFL9/SOK2/CVL1/HHO5/YAB5/GABA-T/ATMIXTA/CVP1/SOK3/FL1/EAL1/ER/ATTCX2/FL3/SCM/ATWRKY2/MASS1/ARF5/AN3/OPL4/LAX2/SVB2/DOF5.6/ATPIN7/TKI1/ATMAP70-1/TCL2/AGL9/AtRPK1/CVP2/AFO/TTL3/AtMYB106/FL7/ATHB-14/AVB1/AtTAR2/AS1/AtMYB88/AP3/ATMYC1/AtRLP17/DOF6/ABCG13/PEAR2/FL2/DOT3/OPL1/AS2/FL6/TAC1/FKD1/CRC/PME53/OPL3/ATCEL2/BRL2/REM35/MAU5/PTL/CDKB1;2	65
GO:1901659	glycosyl compound biosynthetic process	25/3361	62/21192	0.4032258064516129	2.5424460845946384	5.2805385881565465	3.2822850572735847e-6	1.0704013868799241e-4	8.393448448255822e-5	GSL-OH/IMS2/SDI2/ATSOT17/ATIMD1/XMPP/AtMYB28/IPMI/AKN2/BASS5/FMO/ATMYB29/BCAT6/AtATR1/FMO/IQD1/CYP79F2/BCAT4/AOP/GSM1/BUS1/CYP81F2/CYP83A1/ATLEUD1/AtMYB76	25
GO:0042546	cell wall biogenesis	70/3361	260/21192	0.2692307692307692	1.6975716934062663	4.913515066405903	3.3334299245395556e-6	1.0704013868799241e-4	8.393448448255822e-5	FRA8/XTH6/ATCSLG2/ATCSLD5/GALS1/XTH8/CBB1/FLA13/FLA7/FLA9/AtMSR1/CGR2/ATCESA3/AtXTH22/AtkdsA1/EXGT-A1/ATTPS1/ATCSLD2/FEI2/ATBXL1/STL1/ATCESA2/XTH23/MYC4/XTH9/PXC1/PHGAP1/ATMAP70-1/XTH7/HSR8/AtXTH32/COBL8/CSI3/CGR3/atfut4/XTH30/CSI1/ATXTH17/AtFLA12/AtKDO8PS/AtMSR2/XTH29/UMAMIT5/ASFT/AtGATL5/AGP18/anac075/XTH10/NA/BDR1/ATFLA11/VRLK1/RAY1/XET/AtCOBL4/TED7/XTH16/ATXTH14/TED6/ATCSLD1/XTH15/AGP31/ANAC007/RIC4/IRX9/FUT8/AtMYB83/ATRAB-A2B/AGP17/AtMYB43	70
GO:0033013	tetrapyrrole metabolic process	36/3361	106/21192	0.33962264150943394	2.1414111927604655	5.1146991165732505	3.3882073134351197e-6	1.0709911554811323e-4	8.398073061425534e-5	ATG4/GSA2/LIL3:1/CHLM/CH-42/CHL/BPG1/POR/ATSDX1/NYC1/HEMA2/ATCLH1/NA/ACD1/ATMES16/PSB29/HEME2/HEMG2/ATTSPO/ATFC-I/AtKH10/CRN1/GATA21/AHK2/ATNYE1/ABF4/ETFBETA/CYP89A9/DEG17/HO2/HO3/anac046/NYE2/CGA1/ELIP/HEMA3	36
GO:0170040	proteinogenic amino acid catabolic process	26/3361	66/21192	0.3939393939393939	2.4838927808282167	5.241890976159595	3.5244386343998337e-6	1.0969137472909021e-4	8.601342545814654e-5	GDCH/GDC-H1/GLDT/SHM1/AtTAT1/HPD/AtHGO/MCCA/DELTA-OAT/CYCLASE1/GABA-T/NA/ATIVD/ATMGL/ATGSTZ1/PDH2/GDH2/GAD2/ETFBETA/ETFQO/NA/LKR/ATHSPRO2/THA1/GAD4/NA	26
