ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0015144	carbohydrate transmembrane transporter activity	35/6743	88/26722	0.3977272727272727	1.5761631591010206	3.1451016290263216	0.0018808825562364154	0.031515296928752635	0.028053756020952583	NA/NIP6/ANTR2/ATSUC2/ATSUC7/NA/ESL1/ATINT2/ESL3.05/AtOCT4/AtSWEET4/AtSWEET12/NA/NA/AtSWEET15/AtSWEET10/NA/AtSWEET17/NA/ERD6/ATINT1/ATSUC4/IF1/ATSTP13/AtSWEET2/NA/ESL3.03/AtSTP14/NA/STP12/AtSWEET3/AtSWEET16/AtSWEET5/ATOCT2/AtOCT1	35
GO:0008092	cytoskeletal protein binding	107/6743	330/26722	0.3242424242424242	1.2849482516099746	3.0258881819217267	0.0019071911368687083	0.031515296928752635	0.028053756020952583	NA/AtTCTP1/THRUMIN1/ADF5/ATHDA14/ATVLN3/ATFH8/KAC1/DRP3B/ARC5/KICP-02/ATXIA/ICR2/ATMAP70-4/AtCHUP1/NA/ATRANGAP2/PLIM2b/ADF2/DWA3/ADF6/arpc2b/MadA1/ATFH5/NET3A/NET1B/NET4A/NA/MAP65-2/ATXIE/WIT2/ATVIIIB/FH9/ATMYOS3/FH11/NA/NA/ATRAB/ATNACK1/AtFIM4/VLN5/ATK1/ATMAP65-6/ATK3/AtCPB/NA/WDL5/ATMAP65-3/NA/ATXIG/IPGAL2/WLIM2a/KINESIN-12B/SINE1/PAKRP2/NA/AtTPX2/ATVLN1/MadA2/ATK5/NUF2/ATEB1C/NET2D/NET1C/NA/NA/NA/WDL3/DRP5A/NA/EMB3013/PLIM2a/MAP65-4/WDL1/NA/CORD3/POK2/AtKin-1/FU/CORD4/MDKIN2/AtFH19/NA/NA/MDKIN1/IQD1/ATXID/NA/NA/CORD5/KINESIN-12A/ATK4/ADL1D/AtPRF4/MAP65-5/NA/NA/KINESIN-12E/LNG2/NA/NA/MRF7/NA/ADF9/ARK1/NA/QWRF4	107
GO:0008187	poly-pyrimidine tract binding	15/6743	29/26722	0.5172413793103449	2.0497885418850714	3.2860048031080544	0.001962041832140242	0.031515296928752635	0.028053756020952583	OE23/MSP-1/OEC33/ATHPR1/SHM1/ATRBP31/ATLFNR1/CSP41A/CP29B/EMB2784/NA/NA/ATGLCAK/PAB5/PAB6	15
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	15/6743	29/26722	0.5172413793103449	2.0497885418850714	3.2860048031080544	0.001962041832140242	0.031515296928752635	0.028053756020952583	ADS2/ADS3/FAD6/CYP710A1/ADS4.2/AAD4/AtSSI2/FAD4/ADS1/AAD1/ADS1.3/AAD6/AAD3/AAD2/NA	15
GO:1901681	sulfur compound binding	15/6743	29/26722	0.5172413793103449	2.0497885418850714	3.2860048031080544	0.001962041832140242	0.031515296928752635	0.028053756020952583	AtHPCL/ATGSTU19/DHAR2/ATGSTF2/ATGST1/ATGST11/ATGSTF5/ATGSTF3/ATGSTU24/BCCP/ATGSTU20/ACBP3/ATGSTF4/BCCP2/ATGSTF11	15
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	69/6743	200/26722	0.345	1.3672089574373425	3.028246255774066	0.0021077641681127883	0.03316502395132571	0.029522282225768807	NA/ADH/PMDH2/ATCAD4/ATHPR1/ATCCR1/ChlADR/GOX3/ATCAD8/ATNADP-ME1/L-GalDH/NA/AK-HSDH/c-NAD-MDH2/ATECH2/NYC1/DXR/AKR4C9/KR/EDA17/GOX1/ICDH/G6PD1/ATCAD1/ATCAD5/NA/NA/PGDH/NA/NA/GOX2/AtBBE19/LDDH1/ATMFP2/HDH1/NA/AKR4C8/NA/NA/G6PD5/3-PGDH/ATCAD9/SDP6/G6PD4/NA/AtFDH1/NA/PGD3/ATIMD2/AtGLYR2/NA/NA/ATKCR2/BEN1/NA/GPDHp/ATIMD1/AtBBE-like/ATCAD2/ATNADP-ME3/ChlADR/ATCAD6/AtGulLO2/NA/NA/NA/DFR/NA/NA	69
GO:0016769	transferase activity, transferring nitrogenous groups	27/6743	64/26722	0.421875	1.671858779475011	3.126225215879782	0.0022168785753324677	0.033710235894001635	0.030007609806661294	AOAT1/AGT/ACS10/AOAT2/ATCAT3/DELTA-OAT/AGT3/ALAAT2/PSAT1/GABA-T/ASP3/ALF1/CORI3/ATBCAT-3/ACS2/AAT/ADCS/At-NEET/AtTAR2/ATBCAT-2/ALD1/TAT/ACCS7/TAR4/BCAT6/ACS8/CKRC1	27
GO:0016831	carboxy-lyase activity	26/6743	61/26722	0.4262295081967213	1.6891153667555667	3.1302908693210503	0.0022298599618600303	0.033710235894001635	0.030007609806661294	PDC2/SAMDC2/ADC1/IGPS/HEME2/ATPPC2/SAMDC/HEME1/AXS2/UXS5/AAS/GAD4/GAD2/PSD3/ADC2/NA/ATPPC3/AtTYDC/UXS4/AtPDC1/UXS6/NA/AtGAD1/AtCXE20/AtYUC4/GAD5	26
GO:0043295	glutathione binding	11/6743	19/26722	0.5789473684210527	2.294324718811711	3.2787331965502733	0.0024719023233230274	0.03595918285437838	0.032009539519495804	ATGSTU19/DHAR2/ATGSTF2/ATGST1/ATGST11/ATGSTF5/ATGSTF3/ATGSTU24/ATGSTU20/ATGSTF4/ATGSTF11	11
GO:1900750	oligopeptide binding	11/6743	19/26722	0.5789473684210527	2.294324718811711	3.2787331965502733	0.0024719023233230274	0.03595918285437838	0.032009539519495804	ATGSTU19/DHAR2/ATGSTF2/ATGST1/ATGST11/ATGSTF5/ATGSTF3/ATGSTU24/ATGSTU20/ATGSTF4/ATGSTF11	11
GO:0033612	receptor serine/threonine kinase binding	29/6743	71/26722	0.4084507042253521	1.6186593086622956	3.0324247427140625	0.0027884716050113945	0.03981317791599603	0.03544022390774716	PROSCOOP4/BAM2/STMP8/CLE12/CLE44/STMP5/PROSCOOP10/ATCLV1/PROSCOOP1/ATPUB9/ATSERK4/PIPL3/ER/STMP4/AtRLP17/BAM1/STMP3/NA/PROSCOOP11/PROSCOOP8/PROSCOOP9/STMP7/CLE42/PROSCOOP6/CLE25/CLE43/CLE45/ARACIN2/PROSCOOP12	29
GO:0008483	transaminase activity	26/6743	62/26722	0.41935483870967744	1.6618715705175737	3.031136954108296	0.0029303157763579633	0.04107769933767254	0.036565854281060135	AOAT1/AGT/ACS10/AOAT2/DELTA-OAT/AGT3/ALAAT2/PSAT1/GABA-T/ASP3/ALF1/CORI3/ATBCAT-3/ACS2/AAT/ADCS/At-NEET/AtTAR2/ATBCAT-2/ALD1/TAT/ACCS7/TAR4/BCAT6/ACS8/CKRC1	26
GO:0015171	amino acid transmembrane transporter activity	33/6743	84/26722	0.39285714285714285	1.556863202050804	2.9696373442181323	0.0031502056282769674	0.04337158106074182	0.038607783263845535	UMAMIT29/BOU/SIAR1/NA/DCT/AtGABP/AAP6/NA/ATOEP16-1/RER1/AAP4/AtCAT3/NA/NA/AAP7/UMAMIT44/AtLHT1/AtPUT2/LAX3/CAT5/NA/PUT4/PUT1/LAX1/ATMBAC2/LAX2/AAT1/NA/NPF5.5/ATCAT6/CAT7/NA/AAP3	33
GO:0030570	pectate lyase activity	13/6743	25/26722	0.52	2.0607207474417915	3.0825199579012597	0.0036651048786266204	0.049231207630749826	0.043823806915487595	NA/NA/NA/NA/PLL19/NA/PLL18/PMR6/NA/NA/NA/NA/PLL12	13
GO:2001070	starch binding	7/6743	10/26722	0.7	2.774047160017796	3.259702889997237	0.0037065286025940464	0.049231207630749826	0.043823806915487595	ATGWD3/ATSS3/NA/ATPTPKIS1/DPE2/ESV1/PTST	7
GO:0008017	microtubule binding	61/6743	177/26722	0.3446327683615819	1.3657536461750246	2.8362858122448387	0.003767368677320674	0.049231207630749826	0.043823806915487595	NA/AtTCTP1/KAC1/DRP3B/ARC5/KICP-02/ICR2/ATMAP70-4/NA/DWA3/MAP65-2/NA/ATNACK1/ATK1/ATMAP65-6/ATK3/NA/WDL5/ATMAP65-3/NA/IPGAL2/KINESIN-12B/PAKRP2/NA/AtTPX2/ATK5/NUF2/ATEB1C/NA/NA/NA/WDL3/DRP5A/NA/EMB3013/MAP65-4/WDL1/NA/CORD3/POK2/AtKin-1/CORD4/MDKIN2/NA/NA/MDKIN1/IQD1/NA/KINESIN-12A/ATK4/ADL1D/MAP65-5/NA/NA/KINESIN-12E/LNG2/NA/NA/NA/ARK1/QWRF4	61
