ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0009654	photosystem II oxygen evolving complex	15/6801	19/26902	0.7894736842105263	3.1228379727439464	5.384142552404384	1.4359549341255357e-6	2.5393729361377896e-5	2.2832081224045913e-5	OE23/MSP-1/OEC33/PSB28/PSBR/PPL1/PPD6/NA/PPD1/NA/PnsL1/NA/PnsL3/PPD7/PSBP-2	15
GO:0010319	stromule	24/6801	39/26902	0.6153846153846154	2.4342121633696405	5.21351006998762	1.8047576953967653e-6	3.031992928266566e-5	2.726133992520377e-5	GAPA/CAT2/cfbp1/RCA/PRK/AOR/CRB/ATPD/SHM1/ATHM1/2CPA/ACR11/EMB2728/GAPB/CSP41A/CP29B/ATBCA1/PSB29/2-Cys/PGK1/ATGSTF5/AOC2/FIB/AthCF1beta	24
GO:0010598	NAD(P)H dehydrogenase complex (plastoquinone)	11/6801	13/26902	0.8461538461538461	3.347041724633255	4.92342049080713	1.2352188142913656e-5	1.976350102866185e-4	0.00017769814521384557	NDF2/NDF1/CRR3/NdhN/CRRL/CRRJ/CRR23/CRR31/NDH-M/NDF4/NDF6	11
GO:0009538	photosystem I reaction center	9/6801	11/26902	0.8181818181818182	3.236395717207363	4.315223418387075	1.380810744180219e-4	0.0021088745911116073	0.0018961372420082435	PSAL/PSAH-2/PSAH-1/PSAF/PSAE-1/PSAD-2/PSAD-1/PSAE-2/PSAJ	9
GO:0005856	cytoskeleton	130/6801	406/26902	0.32019704433497537	1.2665697524922082	3.148078083431078	0.0012556491927834033	0.018343396903270588	0.016492966513905572	THRUMIN1/ADF5/NA/AR791/ATVLN3/ATFH8/KAC1/DRP3B/ARC5/PHGAP1/KICP-02/ATXIA/ICR2/ATMAP70-4/NA/ATPLDDELTA/IQD3/PLIM2b/ADF2/PHGAP2/SP1L4/iqd2/iqd21/TUA1/DWA3/ACT3/ADF6/arpc2b/NA/ATFH5/IQD23/NET3A/ARAC6/NET4A/ATSYP73/VETH1/ARL2/MAP65-2/ATXIE/ATVIIIB/ARAC3/TUA2/FH9/NA/ATMYOS3/FH11/RSW7/BPP6/IQD6/NA/AtFIM4/ATK1/ATMAP65-6/IQD31/ATK3/AtCPB/AtMLKL1/NA/AESP/WDL5/ATMAP65-3/NA/ATXIG/IPGAL2/WLIM2a/KINESIN-12B/PAKRP2/TUB5/NA/AtTPX2/ATVLN1/ARAC8/ATK5/NUF2/ATEB1C/NA/MDP40/NA/NA/WDL3/DRP5A/TRM7/AtMAD2/EMB3013/BUBR1/PLIM2a/TON1B/IQD28/MAP65-4/NA/NA/CORD3/AtKin-1/BORI2/NA/CORD4/MDKIN2/NA/NA/ATNEK5/MDKIN1/IQD1/BPP4/ATXID/AtAUR1/NA/NA/AtAUR2/VETH2/CORD5/NA/KINESIN-12A/ATK4/ADL1D/MAP65-5/NA/ARAC7/NA/KINESIN-12E/LNG2/NA/NA/AtAUR3/NA/MRF7/NA/ADF9/ARAC9/ARK1/QWRF4	130
GO:0000794	condensed nuclear chromosome	13/6801	23/26902	0.5652173913043478	2.235770954399289	3.4487134879072903	0.0013836481310392744	0.01937107383454984	0.017416974281064552	ATRAD50/ASY1/NA/NA/3xHMG-box2/AHP2/ARLIM15/NA/ATMSH5/3xHMG-box1/ATRAD51/ZYP1/ASY4	13
GO:0005871	kinesin complex	14/6801	26/26902	0.5384615384615384	2.129935642948435	3.3528940798571876	0.0017091526281501348	0.022971011322337812	0.020653760180172155	ATK1/ATK3/KINESIN-12B/PAKRP2/NA/ATK5/NA/NA/AtKin-1/NA/NA/KINESIN-12A/NA/ARK1	14
GO:0099513	polymeric cytoskeletal fiber	74/6801	217/26902	0.34101382488479265	1.3489125006691212	3.001750285765916	0.0022357248868357365	0.02889244469141567	0.025977855972544792	THRUMIN1/AR791/ATVLN3/DRP3B/ARC5/ICR2/ATMAP70-4/NA/IQD3/SP1L4/iqd2/iqd21/TUA1/NET3A/NET4A/ATSYP73/VETH1/MAP65-2/TUA2/NA/RSW7/BPP6/IQD6/AtFIM4/ATK1/ATK3/AtMLKL1/AESP/WDL5/ATMAP65-3/NA/IPGAL2/KINESIN-12B/PAKRP2/TUB5/NA/AtTPX2/ATK5/NUF2/ATEB1C/NA/MDP40/NA/WDL3/DRP5A/AtMAD2/EMB3013/BUBR1/MAP65-4/NA/CORD3/AtKin-1/CORD4/NA/NA/ATNEK5/IQD1/BPP4/AtAUR1/NA/AtAUR2/VETH2/CORD5/KINESIN-12A/ADL1D/MAP65-5/NA/NA/LNG2/NA/AtAUR3/NA/ARK1/QWRF4	74
GO:0099081	supramolecular polymer	74/6801	220/26902	0.33636363636363636	1.3305182392963602	2.863250524397334	0.003331860921733556	0.039155485389214824	0.03520558993328526	THRUMIN1/AR791/ATVLN3/DRP3B/ARC5/ICR2/ATMAP70-4/NA/IQD3/SP1L4/iqd2/iqd21/TUA1/NET3A/NET4A/ATSYP73/VETH1/MAP65-2/TUA2/NA/RSW7/BPP6/IQD6/AtFIM4/ATK1/ATK3/AtMLKL1/AESP/WDL5/ATMAP65-3/NA/IPGAL2/KINESIN-12B/PAKRP2/TUB5/NA/AtTPX2/ATK5/NUF2/ATEB1C/NA/MDP40/NA/WDL3/DRP5A/AtMAD2/EMB3013/BUBR1/MAP65-4/NA/CORD3/AtKin-1/CORD4/NA/NA/ATNEK5/IQD1/BPP4/AtAUR1/NA/AtAUR2/VETH2/CORD5/KINESIN-12A/ADL1D/MAP65-5/NA/NA/LNG2/NA/AtAUR3/NA/ARK1/QWRF4	74
GO:0099512	supramolecular fiber	74/6801	220/26902	0.33636363636363636	1.3305182392963602	2.863250524397334	0.003331860921733556	0.039155485389214824	0.03520558993328526	THRUMIN1/AR791/ATVLN3/DRP3B/ARC5/ICR2/ATMAP70-4/NA/IQD3/SP1L4/iqd2/iqd21/TUA1/NET3A/NET4A/ATSYP73/VETH1/MAP65-2/TUA2/NA/RSW7/BPP6/IQD6/AtFIM4/ATK1/ATK3/AtMLKL1/AESP/WDL5/ATMAP65-3/NA/IPGAL2/KINESIN-12B/PAKRP2/TUB5/NA/AtTPX2/ATK5/NUF2/ATEB1C/NA/MDP40/NA/WDL3/DRP5A/AtMAD2/EMB3013/BUBR1/MAP65-4/NA/CORD3/AtKin-1/CORD4/NA/NA/ATNEK5/IQD1/BPP4/AtAUR1/NA/AtAUR2/VETH2/CORD5/KINESIN-12A/ADL1D/MAP65-5/NA/NA/LNG2/NA/AtAUR3/NA/ARK1/QWRF4	74
GO:0000311	plastid large ribosomal subunit	10/6801	17/26902	0.5882352941176471	2.3268204502798033	3.1830492976803795	0.0033794912984738985	0.039155485389214824	0.03520558993328526	EMB2784/bL12cz/bL12cx/bL9c/RPL15/bL32C/RPL16/RPL2.1/bL20C/bL36C	10
GO:0005875	microtubule associated complex	27/6801	66/26902	0.4090909090909091	1.6181978586036816	2.9248415282244826	0.0038388448715891807	0.04299506256179882	0.03865784133845947	KICP-02/DWA3/NA/NA/ATK1/IQD31/ATK3/NA/KINESIN-12B/PAKRP2/NA/ATK5/NA/NA/IQD28/NA/AtKin-1/BORI2/NA/NA/AtAUR1/AtAUR2/KINESIN-12A/NA/AtAUR3/NA/ARK1	27
GO:0005874	microtubule	68/6801	201/26902	0.3383084577114428	1.3382111644395287	2.7995225681174056	0.004061715811507326	0.044023758473111664	0.03958276529380654	AR791/DRP3B/ARC5/ICR2/ATMAP70-4/NA/IQD3/SP1L4/iqd2/iqd21/TUA1/VETH1/MAP65-2/TUA2/NA/RSW7/BPP6/IQD6/ATK1/ATK3/AtMLKL1/AESP/WDL5/ATMAP65-3/NA/IPGAL2/KINESIN-12B/PAKRP2/TUB5/NA/AtTPX2/ATK5/NUF2/ATEB1C/NA/MDP40/NA/WDL3/DRP5A/AtMAD2/EMB3013/BUBR1/MAP65-4/NA/CORD3/AtKin-1/CORD4/NA/NA/ATNEK5/IQD1/BPP4/AtAUR1/NA/AtAUR2/VETH2/CORD5/KINESIN-12A/ADL1D/MAP65-5/NA/NA/LNG2/NA/AtAUR3/NA/ARK1/QWRF4	68
