gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G18600	844.035680249234	-2.939942915496419	0.1038816381780293	-28.3008909664866	3.369728979927385e-176	7.012440044895353e-174
AT5G08050	1437.0186399049953	-2.9454057614378097	0.10408397716173602	-28.298359091918112	3.620357092569729e-176	7.458659682112156e-174
AT4G05180	14081.266094990557	-2.430481579635826	0.08709238445681633	-27.906935776238274	2.1980534036310855e-171	4.483593685307685e-169
AT1G19960	532.5789891459908	-3.740817073060853	0.13417544366770665	-27.880042508562195	4.658441270925916e-171	9.409137947413305e-169
AT1G32080	3449.5216809284193	-2.6131137739686467	0.09399641814693287	-27.800142021198003	4.320604707291975e-170	8.58683192452753e-168
AT3G54050	6299.199243279787	-2.3884540502038623	0.08591553547022131	-27.800025189061536	4.334678769783823e-170	8.58683192452753e-168
AT1G08380	15879.67268760564	-2.9096264492053594	0.10474778056796355	-27.777452022646962	8.12330872869835e-170	1.5938705374156515e-167
AT4G25080	3180.2188341588126	-2.276090399474569	0.08205879317528898	-27.73731261941086	2.478762812456115e-169	4.81768598700197e-167
AT1G32900	4515.811249434098	-5.0201595988374015	0.18130939444674465	-27.688358974206132	9.642359036279126e-169	1.8565596342562855e-166
AT2G25730	964.8852033694709	2.8269842633810724	0.10257970023716108	27.558905483689003	3.461303856696983e-167	6.602757597747338e-165
AT1G55480	2837.5256874189045	-2.217296630276239	0.08062270526010991	-27.50213631659544	1.6553320832582207e-166	3.1287295026867765e-164
AT5G23060	5867.056853503886	-2.701199555766213	0.0983352685444098	-27.46928539221213	4.088281493298448e-166	7.656979574994057e-164
AT4G38950	715.6778401807102	-4.2875329055306555	0.15658352165073447	-27.38176316594898	4.522502084713076e-165	8.393926842275566e-163
AT1G64860	2626.3635606809794	-2.166720519440484	0.07913759068033988	-27.37915699496727	4.857473715493246e-165	8.935149418445702e-163
AT3G07650	634.1332506830354	4.356909864432791	0.15939332562389238	27.334330640126307	1.6584289512980518e-164	3.0236241818267663e-162
AT4G26860	1080.2607612323195	-2.1780854735228488	0.07968450161275585	-27.333865801253655	1.6796637949938602e-164	3.035476623198553e-162
AT2G45570	2930.6832745191655	4.428609938135752	0.16223827178331582	27.296949662102968	4.610429052033579e-164	8.259483419999634e-162
AT3G10060	1089.4506391267014	-2.5006353576332887	0.09172416364129309	-27.262558287394768	1.1796070768231207e-163	2.0950228445439596e-161
AT1G44575	16778.904136906593	-2.1855506679310777	0.08019411018073222	-27.253256666923992	1.5205383349199767e-163	2.6774470748736205e-161
AT1G23310	30400.701162702393	-1.6377159698878332	0.06011548560310389	-27.242830253429318	2.0209050025984453e-163	3.528363124028235e-161
AT4G12980	684.6041101241678	-4.159954995943716	0.15273557560934792	-27.23631989042056	2.413609435138207e-163	4.1785866876233055e-161
AT3G26570	4601.4421913281	-1.9487092554846033	0.07176938704725791	-27.152374231668425	2.373733880746113e-162	4.0753054509276186e-160
AT2G15960	1500.2152366547025	3.57511559813884	0.131673714268222	27.151323390606706	2.4425316630082e-162	4.158763414983052e-160
AT4G35250	1732.9430476007738	-2.457272035464648	0.09063947558187671	-27.110395549949292	7.425700511031146e-162	1.2539695240021612e-159
AT5G42530	11182.816201937307	-4.024979055403234	0.14859685456962357	-27.086569679154078	1.4174843725148158e-161	2.3742287026463606e-159
AT4G04850	1575.5378934269438	-1.8482201714987496	0.06826724024022858	-27.073310199664828	2.0308165546053193e-161	3.37410344015958e-159
AT2G22240	1334.8383122483021	-3.246725920408058	0.11992831122060359	-27.072222458263656	2.0915934549981086e-161	3.4472806687896826e-159
AT5G03350	1171.110710593054	-6.691788011709336	0.2476150475579544	-27.024965072621928	7.522619436513291e-161	1.2300079811987844e-158
AT1G30380	12207.231487812947	-2.815950985570045	0.10460876326813293	-26.91888229623943	1.3203846778898754e-159	2.1419342625108042e-157
AT3G19450	1220.0435750486608	-4.979775978258204	0.18599715804514189	-26.773398209931802	6.595769562360091e-158	1.061609722841739e-155
AT2G39730	93257.94706359693	-2.5872257887866987	0.09663734026319461	-26.77252686943074	6.751666005575293e-158	1.0782776980376914e-155
AT3G50820	14149.91119238512	-2.1729482363699835	0.08145438350201561	-26.676872906615433	8.732895008845616e-157	1.383962330555672e-154
AT5G59670	1074.1992159060303	-4.8097051246443305	0.180667848234676	-26.621809976929768	3.796057684570316e-156	5.969952703627301e-154
AT1G75100	1551.3737495319908	-2.119702176224582	0.07977877437150316	-26.56975107631806	1.5187338520607534e-155	2.370375365163306e-153
AT5G47640	743.4220295670327	-2.7901182735318453	0.1051876121665777	-26.525160292766653	4.969522586208395e-155	7.697902580531231e-153
AT1G32060	13989.327844436517	-2.4605829688354626	0.09291165319743346	-26.483039362208146	1.5199854500174845e-154	2.3369209135268816e-152
AT5G15950	4069.000961500485	-3.9762665769497154	0.15102859807677482	-26.327904963591035	9.192345095409612e-153	1.402819953004658e-150
AT1G75040	5728.3496703112005	-5.401350635834622	0.2055167145728656	-26.281807039687678	3.096067199304398e-152	4.667749925739714e-150
AT3G59060	2153.272519208405	-2.0923193459121943	0.07961123306524073	-26.281710072215013	3.1039789332411454e-152	4.667749925739714e-150
AT1G19000	4128.550870385414	-1.6263937865238187	0.0620076631596161	-26.228915970228734	1.2438736244869404e-151	1.8569771312811558e-149
AT1G26665	625.0819294831931	2.8418680661841056	0.10835658263512415	26.226999754631468	1.3080816468376538e-151	1.9387840351186577e-149
AT1G14130	869.204942775843	3.0113881969699	0.11531008285147246	26.115567021565504	2.4267664759808124e-150	3.571160209868335e-148
AT5G25450	698.4697542212567	5.311976554142799	0.2038987545267927	26.052030413186237	1.2759352915446817e-149	1.864313395489612e-147
AT4G20070	387.0182892468022	-3.92131142915952	0.15053354075792594	-26.049420012417094	1.3658571990507592e-149	1.9816471841439256e-147
AT1G52870	3734.271568309117	-1.8380220556137377	0.07076435983516766	-25.973838524012177	9.783301742768616e-149	1.4094795979336995e-146
AT1G31330	18842.15080475751	-2.5221068802580766	0.09718531536631698	-25.9515223133412	1.747764598934481e-148	2.5005171018922347e-146
ATMG00690	934.1941566423353	5.642543298761621	0.21784046088567907	25.902182155787774	6.293202017232347e-148	8.941555031656606e-146
AT3G22235	714.6481027342473	-5.438473219580456	0.21095126884669466	-25.780708735782845	1.459414504574489e-146	2.059373809811207e-144
AT5G38520	1172.0259840972574	-2.367211811738377	0.09182904303395241	-25.778465434548153	1.546436836051451e-146	2.16732596573687e-144
AT2G13360	18729.227875611465	-1.9348348553009311	0.07520505785953613	-25.727456508506506	5.763581814548856e-146	8.023061658333482e-144
AT4G12290	3940.8277113207387	3.6350183641936216	0.14150349984499766	25.688540341231175	1.5697871368010704e-145	2.170520442441319e-143
AT1G05560	5258.235120887941	2.496799576514004	0.0973420672562225	25.64974883820744	4.255411161312107e-145	5.844665383023469e-143
AT1G62780	1041.115027814456	-2.1257084810882065	0.08310492138384339	-25.57861129872232	2.639276724620292e-144	3.600952256995182e-142
AT2G22450	277.89729048668926	4.104763631542543	0.16052725745124577	25.570508689399453	3.2480065582574966e-144	4.402330994290852e-142
AT3G04790	2411.5283141437612	-1.8150601321180193	0.07104264432823713	-25.548881932546422	5.650015643157166e-144	7.607949168648624e-142
AT2G33830	610.2271528236971	4.209138754085849	0.16487787631892134	25.528826838745555	9.436879104787066e-144	1.2624583332261243e-141
AT4G32260	8076.29424436875	-1.47951213057387	0.05796919000723511	-25.522387502554594	1.1125555834046613e-143	1.4787658147937308e-141
AT4G38970	28539.227968259584	-2.408028426582596	0.09439960706450151	-25.508881884828554	1.5711248039965562e-143	2.0748918725600674e-141
AT1G29930	69284.69604241414	-3.6887315445664184	0.14493120129912787	-25.451604012811114	6.776677615985936e-143	8.89255492003454e-141
AT1G20340	27677.996059107667	-1.9347371793487564	0.07609044860205107	-25.426807370624495	1.2746612979677766e-142	1.6620615228311477e-140
AT2G34620	796.4202930315837	-3.684848175540641	0.1449431751219965	-25.422709088849192	1.4148719263804037e-142	1.8332824797037154e-140
AT4G33010	22339.324153494297	-2.5340272131041335	0.0997221523567424	-25.410875650166442	1.9122321313961785e-142	2.4622378981890043e-140
AT1G52690	1549.472211687407	4.086322692308483	0.16100507604042	25.3800860991651	4.184533969592423e-142	5.354644027425037e-140
AT1G54570	2186.434589104229	3.39260833112796	0.13395153532161352	25.32713285429996	1.6055209424258091e-141	2.041786571349168e-139
AT3G61470	19617.836136694765	-2.3261400923781395	0.0918820569341537	-25.316587046425646	2.097828852579132e-141	2.651501228272103e-139
AT1G03600	3103.562944274446	-2.4448250525595334	0.09661257211520607	-25.305454549374705	2.781850239662545e-141	3.494614551068766e-139
AT3G12345	1711.8097592171173	-1.839653372930903	0.07272613267671481	-25.295630404391304	3.56819387916399e-141	4.455268502941608e-139
AT5G13630	28265.37592741358	-3.1191198392605375	0.12331467610752653	-25.293987201821484	3.7198703181150165e-141	4.616672788783468e-139
AT3G54660	3735.42120493733	-1.729835969722098	0.06842013787496477	-25.282556034647403	4.968976577694678e-141	6.129991344530884e-139
AT2G21130	367.4605999169448	4.4916521570904795	0.17773307874059696	25.271897549505045	6.508123715956907e-141	7.980974095008583e-139
AT1G72930	2406.62851916988	-3.6927935943820986	0.14620010087423096	-25.25848868981858	9.13723390217103e-141	1.1138774725001631e-138
AT5G17000	1363.1569762898541	1.8873718130017991	0.07478444265923313	25.237492530390316	1.553813846181303e-140	1.8830395799427768e-138
AT2G40080	728.1648579106667	6.669617646993691	0.26505145889359916	25.163482120923195	1.0061724079472919e-139	1.2122318098555617e-137
AT1G68010	8797.953270418762	-2.2310117626004655	0.08879636451458811	-25.125034958316775	2.649585195447343e-139	3.1736484998026834e-137
AT3G03480	609.8905388395534	5.121864257739874	0.20475679585230763	25.014379798335522	4.264438229906238e-138	5.078378983383139e-136
AT4G28750	11362.535945145879	-2.697069994131967	0.10795168516007812	-24.984047170107328	9.114000938116429e-138	1.0791186627992797e-135
AT3G15354	1526.5192242492724	-1.6795760270797104	0.0672478386610427	-24.97591090689885	1.117165934613941e-137	1.315191576280938e-135
AT4G27310	499.9482964586237	-2.9487267043051224	0.1183921651481815	-24.906434480815935	6.33693575781163e-137	7.417815368320182e-135
AT2G28840	2238.412949496316	2.693348362890581	0.1083109803512171	24.866808094220296	1.7015920146916862e-136	1.9805761969874644e-134
AT1G62250	648.8893219945321	-2.5722461821970968	0.10369835117810103	-24.805082751791165	7.901470315593576e-136	9.145286036059486e-134
AT5G64170	2665.767254620505	-1.7996760939549872	0.07256688946268071	-24.80023750887813	8.912176546885769e-136	1.0257467107203387e-133
AT4G12735	323.82383564017476	5.162376001665512	0.20829795074036467	24.78361396891616	1.3466652163386308e-135	1.5413331548338039e-133
AT1G72660	416.68081632388214	7.02252084848768	0.283680630879297	24.75502408014485	2.737195663895591e-135	3.1155638158882302e-133
AT2G30520	7582.368881410212	-2.142841877748274	0.08660257949589992	-24.743395522644033	3.6517257320463747e-135	4.1336732709681e-133
AT5G08640	661.5949109830962	-4.1428675661370615	0.16749212678796255	-24.734700344343615	4.529722269656207e-135	5.099526677565966e-133
ATMG00020	14528.26164314958	5.364773333282134	0.21696720809530814	24.72619425017225	5.592145247282211e-135	6.261379151331962e-133
AT4G26540	450.7302272081887	-4.692930900665323	0.18985878481107754	-24.71800767783861	6.848860687969639e-135	7.627039345597324e-133
AT5G05270	713.7530035532634	-3.929870476083145	0.15995768106986458	-24.568188597124628	2.76482724248491e-133	3.0624177876168884e-131
AT3G20810	345.0873398796779	5.255839803604892	0.2141223078783992	24.545970271297943	4.775492603734908e-133	5.261213830061314e-131
AT1G27630	483.9700478959196	2.6735002616337926	0.10897098251471161	24.53405668130832	6.40027314023844e-133	7.013746129531507e-131
AT2G16500	2620.8007565862586	-1.8888325747146244	0.0770257960496674	-24.52207794771347	8.590376884610588e-133	9.363965321521022e-131
AT5G03455	1854.1713664304957	1.971430105709481	0.08047240931099388	24.498211530994272	1.543414803199185e-132	1.6735490408162952e-130
AT1G65060	385.11867085067394	-3.811405903700683	0.15563212030406126	-24.48984114753607	1.895271994597393e-132	2.0443138027589262e-130
AT1G74470	13796.581732801558	-2.110861234641204	0.08627031054840671	-24.467991609428474	3.2384829948470726e-132	3.4749597218666346e-130
AT2G18193	312.3241820182485	5.721152961531548	0.23383936839530836	24.466166671558348	3.386612801667017e-132	3.615077561655124e-130
AT2G24270	4830.4404276128425	-1.5669600880427863	0.06407615103164543	-24.454653764532583	4.4902563415411455e-132	4.768467069506736e-130
AT1G64770	1989.0143732372223	-2.404595983972781	0.09841599825525986	-24.432978647800965	7.634032029705056e-132	8.065452711588901e-130
AT2G35260	3225.144312886079	-2.2444194724636133	0.09187227573262408	-24.429779871737892	8.255644556569555e-132	8.677693324206428e-130
AT1G75460	2328.263938557016	-2.068302191930269	0.08481923301796265	-24.38482544981576	2.4777823715597584e-131	2.5912321024809208e-129
AT4G33150	6264.979864021576	3.5650061375035924	0.14629442256310735	24.368708492394834	3.672608690007273e-131	3.821367890481305e-129
AT3G58570	536.3712302172083	2.633457294685638	0.10809419127534044	24.362616192553997	4.261385516699233e-131	4.411711779650131e-129
AT1G04580	740.516510495596	5.608326185000338	0.23027859044663582	24.35452715826831	5.19118834453705e-131	5.347443113707616e-129
AT1G73600	4118.279184944239	-3.2812204358270445	0.13484401361180096	-24.33345276471277	8.678600291804773e-131	8.895349413520493e-129
AT1G58602	2509.0683778137322	-2.583630827667441	0.10617831690065821	-24.33294200815708	8.787317764234579e-131	8.962194088057465e-129
AT1G15950	2419.3429767204047	-1.6809001744859777	0.06915286755882429	-24.307020573747497	1.6523450165464492e-130	1.6769267010290615e-128
AT5G42900	492.74899772796823	5.883819358223277	0.24258392609983023	24.25477834752298	5.887480126217712e-130	5.945777723545946e-128
AT2G38530	989.9573069542294	4.060632643422892	0.16758001953441348	24.23100710158957	1.0486503874478243e-129	1.0538680625463451e-127
AT4G20360	12416.964471988342	-1.5428525818137087	0.06368509472584345	-24.226274428192347	1.1762894023686369e-129	1.1764036052232357e-127
AT3G10450	2251.541230886066	3.3871132350025794	0.1399423662557135	24.203629862977913	2.037317431608947e-129	2.027672160676692e-127
AT1G73040	206.28564957137323	4.466626253543041	0.18462282336027921	24.193250716498447	2.6201212091139573e-129	2.5951796706810454e-127
AT5G61670	1468.5386284759998	-1.6812962581510251	0.0695034830853969	-24.19010074768865	2.8279536869813677e-129	2.7876316679038346e-127
AT1G66100	3134.4379099980115	-7.631500636205444	0.3161994617147804	-24.13508421177909	1.0709858851829186e-128	1.050688152692309e-126
AT1G03130	4941.810100919484	-2.897349924338298	0.12006448807642421	-24.131614357894556	1.1646983155564207e-128	1.1372092273503971e-126
AT4G21280	10666.533039928967	-2.4870431249695883	0.10321208583883229	-24.096433133355674	2.724478295361789e-128	2.6476274453322445e-126
AT5G64940	8391.522377713405	-1.74934426910179	0.07272111491761041	-24.055520478250568	7.308094690137722e-128	7.068608770244946e-126
AT5G19940	4286.278489494415	-1.8767682890661723	0.07806193533500744	-24.042041502198344	1.0111709428223059e-127	9.734646618703339e-126
AT1G15980	2362.4510797466924	-1.931558893586405	0.08047039924199481	-24.003346718558205	2.5657919540703045e-127	2.458625387802624e-125
AT2G20570	2885.497860817397	-2.3054975443933636	0.0960950952423886	-23.991833699503776	3.3839037672336984e-127	3.227554880210586e-125
AT4G27130	1524.5431763653216	1.869129995762168	0.07795945532234948	23.975667711294598	4.9899343363628105e-127	4.737448257960674e-125
AT1G69870	3894.4886999911123	2.6865087365856577	0.11213827154682694	23.95710848337643	7.791178422716398e-127	7.363021002972626e-125
